pos1	pos2	r2
455	464	0.550646244913059
455	471	0.251843418444964
455	477	0.00334585466925348
455	484	0.00554845609647572
455	566	0.0091193975547974
455	602	NA
455	604	0.032240167566819
455	605	0.000106598443662724
455	614	0.124954335856348
455	643	0.0970715300244615
455	654	0.157202249913247
455	661	0.0430221210149642
455	663	0.107085907218992
455	668	0.0804220323855668
455	678	0.0914657347405886
455	735	NA
455	754	NA
455	807	0.00329218106995879
455	808	0.0022694262890342
455	823	0.5
455	823	0.0361607142857142
455	831	0.0214912280701754
455	834	0.0157244964262508
464	471	0.415770002622035
464	477	0.0018699612609185
464	484	0.00294968041255994
464	566	0.00634158252944802
464	602	NA
464	604	0.00187763950346387
464	605	0.000281163225709008
464	614	0.00110986947721641
464	643	0.0017158195873957
464	654	0.00296963506275628
464	661	0.00108164853702454
464	663	0.00153810419970116
464	668	0.00181281844998659
464	678	0.00631330199144611
464	735	0.00629779577148
464	754	NA
464	807	0.00325580953853207
464	808	0.0137214306012259
464	823	0.00357142857142857
464	823	0.0004892807572868
464	831	0.0200826446280992
464	834	0.000900984501618675
471	477	0.0498537830854101
471	484	0.0113647967702418
471	566	0.0299618242826376
471	602	NA
471	604	0.0250285373918207
471	605	0.000536049735925287
471	614	0.0346453538343774
471	643	0.0416683177784124
471	654	0.0245254558618966
471	661	0.00690623025628201
471	663	0.00115953184982863
471	668	0.0166899209312569
471	678	0.000442163756647755
471	735	0.00143364707348999
471	754	NA
471	807	2.28305427964616e-05
471	808	0.0046736180209247
471	823	0.0613026819923372
471	823	0.0123456790123456
471	831	0.0148160173160173
471	834	6.12014128783311e-05
477	484	0.186199499822081
477	566	0.0354315401374225
477	602	NA
477	604	0.101064101255486
477	605	0.00305621717941452
477	614	0.0352224286723674
477	643	0.0687744245111313
477	654	0.0131287175289857
477	661	0.0173538603428023
477	663	0.0255727941126417
477	668	0.0407600453073788
477	678	0.00918501604169469
477	735	0.000452989061646475
477	754	NA
477	807	0.000864227026417105
477	808	0.00064935064935065
477	823	0.000600375234521576
477	823	0.00325791988673235
477	831	0.00781734115067448
477	834	0.00254889721181856
484	566	0.0424010685240381
484	602	NA
484	604	0.0998973085409725
484	605	0.0034984543769276
484	614	0.0210125609713502
484	643	0.0223952602623783
484	654	0.0115379213555714
484	661	0.00249584691074078
484	663	0.0111618346010955
484	668	0.00701943129837566
484	678	0.00233468123489313
484	735	0.00042491065980997
484	754	NA
484	807	0.000765109388318453
484	808	0.00112580917534482
484	823	0.00118203309692678
484	823	0.000172556112233328
484	831	0.0108335337618356
484	834	0.000145559147899164
566	602	NA
566	604	0.291046593687603
566	605	0.00159623461363947
566	614	0.138682420922087
566	643	0.0267492671158166
566	654	0.0449406169791936
566	661	0.075336193468472
566	663	0.051390987196883
566	668	0.0495558580125363
566	678	0.0100776554288886
566	735	0.000253042138905551
566	754	NA
566	807	0.000726989549992992
566	808	0.000194141740689705
566	823	0.0145221882830861
566	823	0.00268833761223369
566	831	0.000328971598768644
566	834	0.000336018600559422
566	889	0.00142929183655716
566	892	7.77587700781034e-05
566	909	0.0022066145107012
566	939	1.6924992147874e-05
566	951	7.86147993163272e-05
566	957	0.000691482280267096
602	604	NA
602	605	NA
602	614	NA
602	643	NA
602	654	NA
602	661	NA
602	663	NA
602	668	NA
602	678	NA
602	735	NA
602	754	NA
602	807	NA
602	808	NA
602	823	NA
602	823	NA
602	831	NA
602	834	NA
602	889	NA
602	892	NA
602	909	NA
602	939	NA
602	951	NA
602	957	NA
602	972	NA
602	974	NA
602	999	NA
604	605	0.000553920047844638
604	614	0.325005944509845
604	643	0.00186791990446603
604	654	0.0447111499805068
604	661	0.164693774989701
604	663	0.0471068780056166
604	668	0.0959664227599273
604	678	0.0142343472085017
604	735	0.000176702310883701
604	754	NA
604	807	0.00011340599081001
604	808	0.00242859444582668
604	823	0.0019792294716789
604	823	7.85157065846797e-05
604	831	1.84582874599531e-05
604	834	0.000726864732691552
604	889	4.28621032662126e-06
604	892	0.000236327157096534
604	909	0.00014133556731554
604	939	0.00131163505634449
604	951	0.00102848681905687
604	957	0.000821989194185059
604	972	0.00139950946873596
604	974	0.000255854326022906
604	999	4.83386533988568e-05
605	614	3.01998143025417e-05
605	643	7.19751596277166e-05
605	654	0.000165046737819421
605	661	0.000139134059665297
605	663	1.68322304230326e-05
605	668	0.000506353886017973
605	678	0.0611172390625496
605	735	0.000149032763938459
605	754	NA
605	807	0.00197986870076538
605	808	0.00135145021242297
605	823	0.00550969060621595
605	823	0.00118995788907037
605	831	0.00198483853106481
605	834	2.77769279982883e-06
605	889	0.000516549780870885
605	892	0.0042911842381235
605	909	0.000162294621560237
605	939	0.000323964119014358
605	951	2.53362690067173e-05
605	957	8.00858601990383e-05
605	972	2.49575605374953e-08
605	974	8.18163303146829e-06
605	999	0.000106524051088983
605	1005	5.9307001512611e-05
614	643	0.00263643550139182
614	654	0.0235170888782996
614	661	0.161275484579265
614	663	0.00563931590579792
614	668	0.0179057340838727
614	678	0.00917433902074627
614	735	0.00999340660498799
614	754	NA
614	807	0.0043875594331147
614	808	0.0284953585311753
614	823	8.76971358826369e-06
614	823	0.00148110066588319
614	831	2.77488333740946e-06
614	834	0.000363555675725302
614	889	0.0015300613717916
614	892	0.000183158588592398
614	909	3.62688174646192e-05
614	939	1.80052196955866e-06
614	951	5.384328367249e-05
614	957	6.3165651259353e-07
614	972	0.000266654289484651
614	974	0.000490398983869366
614	999	2.90032851851138e-05
614	1005	0.0014392663639272
614	1010	0.000322403129248272
643	654	0.00290526512871026
643	661	0.0114985843535539
643	663	5.18497792578307e-05
643	668	0.000738041419946809
643	678	7.94062168502507e-05
643	735	0.00718041745347437
643	754	NA
643	807	0.00144031572686018
643	808	0.00767346447184061
643	823	0.00109258046933795
643	823	0.00191901505513433
643	831	0.000508765637367933
643	834	0.000424963977912935
643	889	0.000181970328074331
643	892	1.41776930333715e-05
643	909	0.00102008734843509
643	939	0.000108597572728322
643	951	5.05519685018901e-05
