pos1	pos2	r2
455	464	0.043448036148766
455	484	0.0182969739619986
455	504	0.0110392579528382
455	604	0.122453703703704
455	606	0.0364672364672365
455	606	0.215384615384615
455	614	0.0355555555555556
455	616	0.142857142857143
455	643	NA
455	654	0.000816326530612239
455	661	0.025
455	667	0.133333333333333
455	668	0.0222222222222221
455	678	0.0100000000000001
455	754	NA
455	807	0.0222222222222222
455	823	NA
464	484	0.00896142422635029
464	504	0.00713325853251226
464	604	0.0295745451909835
464	606	0.164866912948754
464	606	0.00979240109674892
464	614	0.00839882511709137
464	616	0.000895316804407712
464	643	0.00305879687322986
464	654	0.0274191006949628
464	661	0.0130908358223107
464	667	0
464	668	0.00309755143382333
464	678	0.00759065083523287
464	754	NA
464	807	0.015970515970516
464	823	0.00366766467065868
484	504	0.00496233930830318
484	604	0.00232674852935868
484	606	0.000517030874766953
484	606	0.00193872261052829
484	614	0.0044783157635459
484	616	0.00713081337017825
484	643	0.00890876681460034
484	654	0.00444709015150706
484	661	1.17448692904827e-05
484	667	0.000174399111767064
484	668	0.000125154881875699
484	678	0.0186504420333532
484	754	NA
484	807	0.00258111420937506
484	823	0.00048818484800375
504	604	0.00880282550778478
504	606	4.7422764382492e-07
504	606	0.000772926774262949
504	614	0.109887628051101
504	616	0.0225789943633858
504	643	0.0027462519265798
504	654	0.00168757911871836
504	661	0.00255774197446451
504	667	0.00031027768656413
504	668	0.00120609182507745
504	678	0.00798929757156026
504	754	NA
504	807	9.60779175580424e-05
504	823	0.000731351268651849
504	892	0.000127247016079905
604	606	0.563375231964571
604	606	0.509032670244708
604	614	8.76944585142959e-06
604	616	0.0327824944819297
604	643	0.000474217570878144
604	654	0.000106700182980614
604	661	0.000159003153021602
604	667	0.000605952866122318
604	668	0.000412946442752278
604	678	0.00108749679025294
604	754	NA
604	807	0.00201025753265783
604	823	1.5210857225658e-05
604	892	4.66923414342755e-05
604	909	0.000380290197190079
604	930	0.000153773570810885
604	951	3.10350943636229e-05
604	957	4.30199649292749e-06
604	972	0.000247754508525678
604	999	4.34790136278495e-05
606	606	NA
606	614	5.09712455560165e-05
606	616	0.00998614427644216
606	643	0.000385485549950211
606	654	0.000187053005299309
606	661	4.84151855390798e-05
606	667	0.00506229966054266
606	668	0.00239564030815017
606	678	3.77191369503932e-05
606	754	NA
606	807	0.000570182571617447
606	823	0.000257364586450067
606	892	0.000249855937869425
606	909	0.000568401355335816
606	930	0.000115298398219002
606	951	0.000113286130910637
606	957	0.000449990644435171
606	972	0.000144263750343738
606	999	1.74719322928692e-05
606	614	0.00333318535118763
606	616	0.0449418877778939
606	643	0.0027549351912877
606	654	1.31173330834638e-05
606	661	0.000179903202228894
606	667	0.00283822347335443
606	668	0.000425064625995006
606	678	0.00122815682909256
606	754	NA
606	807	0.00111188065397816
606	823	8.31001688675973e-05
606	892	6.56369051312729e-06
606	909	0.00124314336035692
606	930	0.000672067242709543
606	951	9.1331861378627e-06
606	957	0.000304931762268452
606	972	0.000339081168619538
606	999	0.000284036574412168
614	616	0.189110742273904
614	643	0.000160399099146284
614	654	0.000604903852816521
614	661	1.95026776307759e-06
614	667	4.63124078118236e-06
614	668	0.000145249130839664
614	678	0.00427208211304667
614	754	NA
614	807	6.77775067710695e-06
614	823	0.000861255728918748
614	892	8.90535672977075e-07
614	909	2.02546834980255e-05
614	930	8.02272387322973e-05
614	951	6.13982007281495e-05
614	957	9.1188988446348e-05
614	972	6.33024657531093e-05
614	999	0.000128077191257725
616	643	0.00305863924280869
616	654	0.00418637694669161
616	661	3.22247373889026e-06
616	667	0.00206499813198499
616	668	0.0012579206305292
616	678	0.0418698110254739
616	754	NA
