pos1	pos2	r2
455	566	0.142380850353184
455	605	0.137648284437275
455	609	0.0160522007793226
455	614	0.0980366483309267
455	616	0.0298418908917552
455	618	0.00648498877665543
455	643	0.267944336365389
455	655	0.00482455011043869
455	656	0.0397271599834642
455	671	0.11716967036116
455	754	NA
455	759	0.00156979761286975
566	605	0.020365750052324
566	609	0.0164380484790768
566	614	0.0228476387024053
566	616	0.000654125741401601
566	618	7.42663382481262e-05
566	643	0.00426971169667285
566	655	0.000102506276639219
566	656	2.45537632829884e-05
566	671	0.0559588994744343
566	754	NA
566	759	0.00013283353620736
605	609	0.69955464251647
605	614	0.523281669150522
605	616	0.000772739809078061
605	618	0.0444340975145874
605	643	0.0181206698573464
605	655	1.33196953172701e-05
605	656	0.00230203001844637
605	671	0.0109150951253465
605	754	NA
605	759	3.74277964123423e-05
609	614	0.497290215094078
609	616	0.00902104809334285
609	618	0.0206949369274921
609	643	0.00781020171768801
609	655	0.000674310077854292
609	656	0.00200483532466383
609	671	0.00552044651124187
609	754	NA
609	759	0.00238174363032763
614	616	0.011186719860889
614	618	0.0441125319693093
614	643	0.00301237544220356
614	655	1.16406793184627e-06
614	656	0.000523887487220169
614	671	0.00288172215472498
614	754	NA
614	759	0.000669237633904006
616	618	0.316276717129349
616	643	0.00160152122169113
616	655	0.000342798282725338
616	656	0.000752767187255313
616	671	4.60442749347219e-05
616	754	NA
616	759	0.0029502612765385
618	643	0.00124811649659073
618	655	0.00125861114647541
618	656	4.95246604800014e-05
618	671	0.00316779979613584
618	754	NA
618	759	0.000759374679329552
643	655	0.0149390997098155
643	656	0.0100909849067817
643	671	0.0557365791326666
643	754	NA
643	759	0.000360260959310002
655	656	0.147227171848418
655	671	0.00178049736690363
655	754	NA
655	759	0.00310064817322285
655	1053	0.00512379744354857
656	671	0.00245123752307904
656	754	NA
656	759	0.00858763719526189
656	1053	0.00368624167182436
671	754	NA
671	759	0.0045329454364683
671	1053	2.61019976941113e-05
754	759	NA
754	1053	NA
754	1083	NA
754	1104	NA
759	1053	0.00259619063929079
759	1083	0.0026505889698231
759	1104	0.000288600288600288
1053	1083	0.0174710587275203
1053	1104	0.000748639186177717
1053	1194	0.0223687640751321
1053	1287	0.0183132790114323
1053	1442	0.00186853643646052
1053	1446	NA
1083	1104	0.0253823065671148
1083	1194	0.00357863035599116
1083	1287	0.000295930445786604
1083	1442	0.00048190659773942
1083	1446	NA
1104	1194	0.0433042614361529
1104	1287	0.00580652158043916
1104	1442	0.00252821385374379
1104	1446	0.00196735514069288
1194	1287	0.073985039212038
1194	1442	0.00178060221432758
1194	1446	0.000775644477711252
1287	1442	0.000182932559722978
1287	1446	6.17117209654759e-05
1287	1596	0.00324341225500575
1287	1659	0.0123339535104241
1442	1446	0.207136908558524
1442	1596	6.61890380965173e-05
1442	1659	0.000822205260134166
1446	1596	6.40647280367283e-08
1446	1659	0.00173319728192296
1596	1659	0.0484461562531144
1596	1941	0.00028588019350144
1596	1989	0.000418052209843829
1659	1941	0.00170397366804711
1659	1989	0.00190554090484192
1659	2008	0.000896315694338422
1659	2015	6.52356063862771e-05
1659	2058	0.00284129751162151
1941	1989	0.427113752506073
1941	2008	0.00129634538654659
1941	2015	0.04522806180066
1941	2058	0.00740728324014951
1941	2097	0.00125783497624594
1941	2127	0.00235957183403501
1941	2174	0.00404161954043371
1941	2223	0.0217633206747801
1941	2238	0.000226939389105543
1941	2324	0.00300893726329663
1989	2008	0.00866667245784332
1989	2015	0.0059477490235779
1989	2058	0.0189823483024694
1989	2097	0.000115921222704275
1989	2127	8.47962535927143e-07
1989	2174	0.000576791537616848
1989	2223	0.0248042284697462
1989	2238	0.000442489313624745
1989	2324	0.000227263954647714
2008	2015	0.00118438491502697
2008	2058	0.00121225926445353
2008	2097	0.00475719340178283
2008	2127	0.00821680043949031
2008	2174	0.000985836056879569
2008	2223	0.00849529223277931
2008	2238	0.000209296106743776
2008	2324	0.00740875524536472
2015	2058	0.00474179343997444
2015	2097	0.00070003868933946
2015	2127	0.0148098574407673
2015	2174	5.03755974743031e-05
2015	2223	0.000719319470838673
2015	2238	8.60308130588177e-05
2015	2324	0.00030588813653632
2058	2097	0.0178545862582627
2058	2127	0.00187985114405737
