pos1	pos2	r2
455	566	0.0608695652173915
455	604	0.140224358974359
455	605	0.408163265306122
455	606	0.0588942307692309
455	609	0.0703125
455	614	0.14207005116096
455	615	0.240196078431373
455	615	0.0222222222222222
455	616	0.0136054421768707
455	620	0.236453201970444
455	643	0.179934263267597
455	656	0.000698005698005672
455	668	0.00343859649122807
455	678	0.324155193992491
455	754	NA
455	759	0.0121457489878541
455	773	0.00310344827586214
455	807	0.00492072170585018
455	823	0.00292338709677423
455	828	0.0123456790123457
566	604	0.0342006269296122
566	605	0.00772510916372199
566	606	1.88930873528523e-05
566	609	0.0281430310470951
566	614	9.32284828009832e-05
566	615	0.00262321322544903
566	615	0.00271099929427506
566	616	0.000949425292234608
566	620	0.000236206709215263
566	643	0.000882251076547357
566	656	4.71822775964437e-06
566	668	0.00204837292487108
566	678	0.000649654868565261
566	754	NA
566	759	0.000173835762343141
566	773	0.00108105569749983
566	807	0.000150810609781607
566	823	0.000199037810100016
566	828	7.22647823267119e-05
566	927	0.00225754330563074
566	957	0.00106431169040114
604	605	0.000308871066074578
604	606	0.000858103507762169
604	609	0.00226907262111616
604	614	0.0226056566476866
604	615	0.014850791129119
604	615	0.0253486568882997
604	616	5.41305087869843e-07
604	620	0.000973837523518347
604	643	0.00116062100289648
604	656	0.000875993406616388
604	668	0.000525679760013179
604	678	0.00241086650051176
604	754	NA
604	759	0.00133765479213878
604	773	0.000141746148381869
604	807	0.000396206049319959
604	823	0.000640782090550941
604	828	2.71731807910258e-05
604	927	0.000150034321838912
604	957	5.62271001539368e-05
605	606	0.184524240046768
605	609	0.412962329201213
605	614	0.0131963975077755
605	615	0.000104873141329901
605	615	0.00435198530712727
605	616	0.0210757127508834
605	620	0.0113019891500919
605	643	0.00372596058073962
605	656	0.00521671895987215
605	668	0.000878271297659066
605	678	0.316895461619031
605	754	NA
605	759	0.0122286458602579
605	773	0.0103858958070069
605	807	7.06744411131202e-05
605	823	0.000982634062605852
605	828	0.000860232549413071
605	927	1.74612270637973e-05
605	957	9.1358956434233e-07
606	609	0.352650679390177
606	614	2.19392997779011e-05
606	615	0.000409039779118527
606	615	0.00247699956555376
606	616	0.0808022186630262
606	620	0.166126429611695
606	643	0.00113819222763043
606	656	0.00330974304771592
606	668	0.00249734247295664
606	678	0.063892335237188
606	754	NA
606	759	0.00373445910397102
606	773	0.0120306344373343
606	807	0.00286261702272849
606	823	0.000189368524178582
606	828	6.18224599346195e-05
606	927	8.32953286520644e-05
606	957	0.000160825443728667
609	614	0.0226377115844457
609	615	0.00569155301574104
609	615	0.00700881890492959
609	616	0.0157707601780281
609	620	0.27826460479791
609	643	0.000199245186112502
609	656	0.00030475034985924
609	668	0.000153611606060834
609	678	0.140281412271553
609	754	NA
609	759	0.0196486579094196
609	773	0.00494077362189149
609	807	0.000611313369885106
609	823	0.00068813644192575
609	828	0.000236581930788542
609	927	8.13730753189693e-06
609	957	0.000311398313266814
614	615	0.00117881007232175
614	615	0.0018791472956527
614	616	7.72759524260541e-05
614	620	0.00378628678903966
614	643	0.00331434192020924
614	656	0.000510067322662738
614	668	8.9758731477494e-07
614	678	0.00228403560403772
614	754	NA
614	759	0.000134849014426737
614	773	0.00135635685560701
614	807	0.000187682549908914
614	823	0.000352392719723286
614	828	0.000338636355409591
614	927	0.000750126637566648
614	957	6.25901837055866e-07
615	615	NA
615	616	0.0017111221151969
615	620	0.00144451582352691
615	643	0.0132222520173188
615	656	0.00463188306217133
615	668	0.00895976412996235
615	678	0.00158807804656182
615	754	NA
615	759	0.000176861313208985
615	773	0.000200123841973478
615	807	0.00126991358289235
615	823	0.000157462756146603
615	828	0.00011305906590659
615	927	4.63074944203326e-07
615	957	0.00026003865412496
615	616	0.00080661087090871
615	620	0.00218955245837189
615	643	0.00193473115603959
615	656	0.000327291443581293
615	668	0.004035876414125
615	678	0.00360651575388169
615	754	NA
615	759	0.000434009361141985
615	773	8.48343299503991e-08
615	807	0.000399692568207305
615	823	2.95762283420329e-05
615	828	0.000689347863098233
615	927	0.000213105018193515
615	957	0.000726972834564671
616	620	0.418659400499508
616	643	6.14653769313049e-05
616	656	0.000120394626075602
616	668	0.000652378404589452
616	678	0.043248737852
616	754	NA
616	759	0.00116764076655309
616	773	0.000605554916007155
616	807	8.62857798697727e-05
616	823	0.000290555244394683
616	828	5.94145120745692e-06
616	927	0.000169962273827137
616	957	0.000163218605774976
620	643	0.000273697105076933
620	656	0.000832789408612412
620	668	0.000938146588577278
620	678	0.00367092543932741
620	754	NA
620	759	0.000933237320703983
620	773	0.00310129320068084
620	807	0.000170891738736604
620	823	0.000355618578601359
620	828	0.000155268420037324
620	927	5.84395371300872e-06
620	957	1.7485210888811e-05
643	656	0.0147713815431118
643	668	0.0267538887498483
643	678	0.000472189821035716
643	754	NA
643	759	0.00242856726972903
643	773	0.50191776518871
643	807	0.0478763223978758
643	823	0.0267362824419086
643	828	0.0170973108919823
643	927	0.000481027975927105
643	957	0.000130550689817951
656	668	0.0307719634025715
656	678	0.00296543678680512
656	754	NA
656	759	0.100586669877118
656	773	0.0218518133600838
656	807	0.111368396255412
656	823	0.0199689909642177
656	828	0.000952231439551999
656	927	0.000297548122369771
656	957	0.000827203762314243
656	1047	3.32013711590591e-05
668	678	0.0131451585808404
668	754	NA
668	759	0.00161830548783665
668	773	0.038356011398148
668	807	0.0434605928330873
668	823	0.01331334409466
668	828	0.00361087130805368
668	927	2.8724722277992e-05
668	957	6.37422234786944e-06
668	1047	0.000802835472501993
678	754	NA
678	759	0.0178252184343439
678	773	7.91566732355193e-06
678	807	8.72334803663142e-05
678	823	0.0141343592044999
678	828	0.00931972757861188
678	927	1.22725391450577e-10
678	957	7.2424269629243e-05
678	1047	0.000475370055132905
754	759	NA
754	773	NA
754	807	NA
754	823	NA
754	828	NA
754	927	NA
754	957	NA
754	1047	NA
754	1083	NA
754	1092	NA
754	1104	NA
754	1131	NA
754	1154	NA
759	773	0.000716972669058967
759	807	0.0317990661920441
759	823	0.00955901145753445
759	828	0.00396386618299316
759	927	0.000228934857583154
759	957	0.00469081508651897
759	1047	0.000604371903868733
759	1083	0.00113495523767581
759	1092	0.0001395936572594
759	1104	0.00115195138765144
759	1131	0.00183199022015051
759	1154	0.000858109191442534
773	807	0.0991696363972357
773	823	0.0493080168018464
773	828	0.0418860073646675
773	927	0.000282292332866986
773	957	7.07452689089348e-08
773	1047	6.48186550129377e-05
773	1083	0.00179268779824832
773	1092	0.000268826527548105
773	1104	0.000275001892713984
773	1131	0.00223865606630862
773	1154	0.000185294455789512
807	823	0.00694893647328885
807	828	0.00268277181049611
807	927	0.000101215649950619
807	957	0.000321758206277341
807	1047	0.000727204661506252
807	1083	0.000644078483742572
807	1092	0.00173739143683603
807	1104	0.00111582856161695
807	1131	0.00591220471872291
807	1154	7.51592049853166e-07
807	1194	0.000627073432727946
807	1203	0.00236176118073356
823	828	0.20739905178142
823	927	0.015419165504894
823	957	0.0048707272313507
823	1047	0.000586234727665409
823	1083	1.46794310787721e-05
823	1092	0.000156583088924627
823	1104	0.000441979617607561
823	1131	0.00335859099151995
823	1154	0.000116043225379714
823	1194	8.68972805825234e-05
823	1203	0.00015366448212842
828	927	0.00992271539187162
828	957	0.00181780037781924
828	1047	0.00223278678229912
828	1083	2.81057230028592e-08
828	1092	1.77375993318399e-06
828	1104	0.000133341764722644
828	1131	0.000104722047189274
828	1154	8.98266479691421e-05
828	1194	0.000783456590592229
828	1203	0.000354063149820948
927	957	0.0742411064153652
927	1047	0.000103539002844279
927	1083	0.00022063631625798
927	1092	0.000744785156587989
927	1104	0.000386482543140122
927	1131	0.00131073558352501
927	1154	0.000229286786696743
927	1194	0.000399207826739663
927	1203	0.00106918571745482
927	1312	0.000622848300007699
957	1047	0.00545952289320079
957	1083	0.00127316980003788
957	1092	0.00126013440089042
957	1104	0.0010758929726079
957	1131	0.015170989073479
957	1154	0.000220836459065442
957	1194	0.0016508490896275
957	1203	0.0018407321246311
957	1312	0.000259581676466495
957	1339	0.00280156484556506
957	1351	0.00458482857195108
1047	1083	0.000783933106008519
1047	1092	5.32831783146722e-06
1047	1104	0.00113168107973438
1047	1131	0.00534623397108181
1047	1154	0.000980470229718242
1047	1194	6.60031517781604e-05
1047	1203	0.000564349083474689
1047	1312	5.96739274706455e-06
1047	1339	8.78902050978763e-06
1047	1351	0.000114015330759858
1047	1380	0.000798781301353207
1047	1386	0.000400875808734648
1047	1410	3.74028370475331e-05
1047	1442	0.00036993481633225
1047	1446	3.91036243280096e-05
1083	1092	0.0028844450436711
1083	1104	1.16167332736249e-05
1083	1131	8.992880178089e-06
1083	1154	0.000160103752633879
1083	1194	0.000104823125553432
1083	1203	8.77693342985542e-05
1083	1312	0.000135063377999441
1083	1339	1.12384942392569e-05
1083	1351	3.66963852305211e-07
1083	1380	8.71408030531999e-05
1083	1386	1.79798661388594e-05
1083	1410	0.00022114044462492
1083	1442	0.0149523156494144
1083	1446	5.77089141380011e-06
1092	1104	0.022578677121185
1092	1131	0.00171387561863965
1092	1154	0.00512104869650665
1092	1194	0.00360816127760609
1092	1203	0.00163066126979634
1092	1312	2.05721823534979e-05
1092	1339	0.00174543964488612
1092	1351	0.00187751126053261
1092	1380	0.00419542093710899
1092	1386	0.00150255688064382
1092	1410	0.00066394332595436
1092	1442	6.84383171969572e-06
1092	1446	0.000211334602828265
1104	1131	6.28496731106127e-05
1104	1154	0.0016851581793891
1104	1194	0.000300719005516589
1104	1203	0.00411844033766387
1104	1312	0.000182065630353849
1104	1339	0.00094642727081962
1104	1351	4.00770083780687e-05
1104	1380	0.000493912910687949
1104	1386	0.000353129318851516
1104	1410	0.00127746503952491
1104	1442	3.13529057140305e-06
1104	1446	6.67678378084001e-05
1131	1154	0.000312935706341388
1131	1194	0.00155435677844493
1131	1203	0.0190531299527368
1131	1312	0.000660002457137244
1131	1339	0.00143459819342472
1131	1351	0.00130887790982568
1131	1380	0.00121495831473289
1131	1386	0.00192182643876195
1131	1410	3.66418615268577e-05
1131	1442	7.67970338010647e-05
1131	1446	0.000109749777909373
1131	1524	0.00199246002678094
1154	1194	0.00026937055607674
1154	1203	0.00099820751431736
1154	1312	0.00105349218034132
1154	1339	0.00152618667140425
1154	1351	3.31090220893114e-05
1154	1380	0.00178039481696285
1154	1386	0.000830723470073404
1154	1410	0.000746080603918547
1154	1442	3.4632279325974e-05
1154	1446	8.09066887311012e-05
1154	1524	8.1406252260232e-05
1194	1203	0.023324948391001
1194	1312	0.00169617704495022
1194	1339	0.00400489321864794
1194	1351	1.15510315693193e-06
1194	1380	0.00116207283404007
1194	1386	0.000380335600759713
1194	1410	1.38093409122938e-05
1194	1442	1.53196515485697e-05
1194	1446	7.15871960738742e-05
1194	1524	3.15695005539208e-05
1203	1312	0.00636526722601457
1203	1339	0.00240309035808067
1203	1351	0.000359083524059971
1203	1380	0.000720709675004538
1203	1386	0.00088783805797308
1203	1410	0.00190870557812683
1203	1442	0.000219101218557767
1203	1446	0.000371037638671366
1203	1524	9.75500935130994e-05
1203	1596	0.00021655373824424
1312	1339	0.00279380779442557
1312	1351	0.00274469189698502
1312	1380	0.00312514608083814
1312	1386	0.00297424125980774
1312	1410	0.00149810099639918
1312	1442	0.00023757408299911
1312	1446	0.000308020368476283
1312	1524	1.3184372483256e-06
1312	1596	0.00401069150561612
1312	1659	0.000549720996055871
1312	1710	0.000523150169575579
1339	1351	0.169648940603298
1339	1380	0.00445400646744469
1339	1386	0.0615279093962113
1339	1410	0.0119735088573317
1339	1442	0.00019895472013509
1339	1446	0.000112029426803104
1339	1524	0.000309619215909882
1339	1596	7.15197804807996e-06
1339	1659	7.43047980869852e-05
1339	1710	8.35295395136164e-05
1339	1725	0.00149749396103368
1351	1380	0.0992066144162446
1351	1386	0.223859330159415
1351	1410	0.0039772197766682
1351	1442	0.000368478636352643
1351	1446	1.68117258064223e-05
1351	1524	0.00225043484517993
1351	1596	0.00084139664854046
1351	1659	7.99407114246083e-07
1351	1710	0.000397542890460738
1351	1725	0.00199390598905913
1380	1386	0.32327984970063
1380	1410	0.0192977000630659
1380	1442	6.73470442092429e-05
1380	1446	5.43794269859762e-05
1380	1524	0.00789508419613645
1380	1596	0.000270886193092729
1380	1659	0.000246743022151004
1380	1710	0.00028694959219223
1380	1725	9.85529433288077e-06
1380	1755	0.000244816318816213
1386	1410	0.00119905645209179
1386	1442	0.000317442791873822
1386	1446	2.00543173038932e-05
1386	1524	0.00254739926251251
1386	1596	0.000634872339297466
1386	1659	0.000482423946834523
1386	1710	0.00276609635883037
1386	1725	0.00224273663457599
1386	1755	0.000672350127951891
1410	1442	0.00560411509437584
1410	1446	NA
1410	1524	0.000438746740009584
1410	1596	0.00476948960530778
1410	1659	1.60004461784685e-06
1410	1710	1.8765508840641e-07
1410	1725	1.57669150082543e-05
1410	1755	9.89073063011386e-05
1410	1800	5.94669798173195e-06
1442	1446	3.07147416316456e-07
1442	1524	0.000529353442854561
1442	1596	0.000314261188045628
1442	1659	0.0175221535533224
1442	1710	1.61792721082717e-05
1442	1725	0.000213756215192717
1442	1755	0.000349057111397839
1442	1800	0.00145815389534518
1442	1812	1.49152601743608e-05
1442	1839	0.000297067629791207
1446	1524	0.000111373881372875
1446	1596	0.000131193009119498
1446	1659	5.84455746226282e-06
1446	1710	0.000122569418058157
1446	1725	1.28414874076089e-07
1446	1755	0.000117308456464357
1446	1800	0.00041213298368967
1446	1812	0.000176051530025152
1446	1839	0.000113298219739647
1524	1596	0.039241514381796
1524	1659	0.000108383233433554
1524	1710	0.00541255231642381
1524	1725	0.0068144966089822
1524	1755	0.00921741395616613
1524	1800	0.00104583720822035
1524	1812	0.000342238790427458
1524	1839	0.00159441548575736
1524	1848	2.02826840085106e-05
1596	1659	0.00320862269182845
1596	1710	0.00591237892783159
1596	1725	0.0144447665659252
1596	1755	0.0300753292111624
1596	1800	0.00142173086494692
1596	1812	0.00197944100750923
1596	1839	0.0121415535660915
1596	1848	0.00255359543206314
1596	1937	0.000162859297115576
1596	1962	0.000127936425248358
1596	1986	0.000872277715052248
1596	1994	8.55033871172899e-05
1596	1995	0.000100674561389791
1659	1710	0.00163917542580787
1659	1725	0.00240130897918821
1659	1755	5.71436309998066e-06
1659	1800	1.31956031210237e-06
1659	1812	0.000134931201300287
1659	1839	0.00105736590937322
1659	1848	0.00050828299605472
1659	1937	3.03511173454934e-05
1659	1962	0.000755278979039302
1659	1986	0.00221615115117508
1659	1994	4.76795419327813e-05
1659	1995	1.50659948930438e-06
1659	2004	0.000261706572787051
1659	2007	1.11884648999935e-05
1659	2015	0.000349588378579052
1659	2058	0.000133489949328839
1710	1725	0.0365619004297959
1710	1755	0.0114605048341323
1710	1800	3.23819187110018e-05
1710	1812	0.000836532823043903
1710	1839	6.25344239204874e-06
1710	1848	0.00213414577306254
1710	1937	0.0015259927801879
1710	1962	0.00171130252561882
1710	1986	1.44001179661933e-06
1710	1994	0.00036671561976024
1710	1995	2.33761192431251e-06
1710	2004	0.00271506052080207
1710	2007	0.000275622623425953
1710	2015	0.000861137901451007
1710	2058	5.66445616594509e-06
1710	2097	0.000756144555743893
1725	1755	0.247992877365653
1725	1800	0.00378595647064289
1725	1812	0.0489353737700939
1725	1839	0.0532902239431351
1725	1848	0.000159273469482731
1725	1937	0.00318219100807642
1725	1962	0.00358901505861746
1725	1986	0.000167008876886326
1725	1994	0.000732703580289461
1725	1995	0.00016273206300024
1725	2004	0.000560845059101579
1725	2007	0.000325074244417548
1725	2015	0.000384175710369196
1725	2058	0.000158046308596731
1725	2097	0.000997369823874364
1755	1800	0.00161640419283006
1755	1812	0.213837844265946
1755	1839	0.15200888137836
1755	1848	0.00276383285773833
1755	1937	0.00149657207859972
1755	1962	0.00580974161392198
1755	1986	0.00031819787212124
1755	1994	4.16927812693643e-05
1755	1995	0.00325558828616743
1755	2004	0.000229626145726538
1755	2007	0.00134061751312217
1755	2015	0.00320737435328489
1755	2058	6.06907781587919e-08
1755	2097	4.07013341658323e-06
1755	2147	0.0031184703074818
1755	2151	0.000760886248638635
1800	1812	0.00900597208458139
1800	1839	0.00191038602269069
1800	1848	0.00799595368553597
1800	1937	2.21797874555163e-05
1800	1962	0.000258533813881225
1800	1986	1.94321083369259e-05
1800	1994	0.000105180357446747
1800	1995	0.000340007701189134
1800	2004	0.000114754626432447
1800	2007	1.32781538237946e-06
1800	2015	0.000214016318881022
1800	2058	0.000614257007062213
1800	2097	2.01010012912898e-05
1800	2147	2.34574644215209e-05
1800	2151	0.000736735419572459
1800	2174	0.000100977761795888
1800	2184	0.000695019523117775
1800	2184	0.0003459999598725
1812	1839	0.18846362772389
1812	1848	0.0213942467803362
1812	1937	0.00346850408807681
1812	1962	0.00921648141135489
1812	1986	0.000382014260678628
1812	1994	4.97154334565385e-06
1812	1995	0.00485723325398947
1812	2004	1.74671336476591e-05
1812	2007	0.00246317655495031
1812	2015	0.00163029836173831
1812	2058	0.000381654852400433
1812	2097	0.000777935629216477
1812	2147	0.00136293344219709
1812	2151	0.000978207730485043
1812	2174	7.36311974181397e-05
1812	2184	7.87747289603937e-05
1812	2184	3.50730948530675e-05
1839	1848	0.0172253626191778
1839	1937	0.00276114862192628
1839	1962	0.00278288980796771
1839	1986	4.70849530311787e-05
1839	1994	0.000750900517131715
1839	1995	0.00675826752564362
1839	2004	0.00153189506307632
1839	2007	0.00214500011226596
1839	2015	0.00369255250421544
1839	2058	0.000307463016377257
1839	2097	2.61998392504061e-05
1839	2147	0.00277572294497677
1839	2151	0.000254755088616667
1839	2174	0.000194141172741462
1839	2184	0.00079248364175325
1839	2184	0.000736902013923354
1839	2225	0.000721565872591308
1839	2231	0.00112475289052132
1839	2238	0.000200578508607942
1848	1937	0.00153166144757555
1848	1962	0.0195192516214758
1848	1986	0.000239439131380901
1848	1994	0.000423331008054651
1848	1995	0.000539000963823319
1848	2004	0.00444854667874764
1848	2007	0.00191287398038837
1848	2015	0.000176449966203177
1848	2058	0.000149706977001878
1848	2097	4.86005418370755e-06
1848	2147	0.00138889566995988
1848	2151	0.000252686156560225
1848	2174	0.0012325482903133
1848	2184	0.00400840887947928
1848	2184	0.00118746773958974
1848	2225	2.14263274603414e-05
1848	2231	0.000561154077285026
1848	2238	0.00141689590400171
1937	1962	0.000436827956989247
1937	1986	0.000384770679302462
1937	1994	0.00015826991637147
1937	1995	0.00179351226105438
1937	2004	0.00325584364097487
1937	2007	0.00104516959838221
1937	2015	0.00016942116437906
1937	2058	0.000106194722456537
1937	2097	8.6521871279373e-06
1937	2147	0.0012202857836559
1937	2151	0.000529235251648669
1937	2174	0.00352001415659069
1937	2184	0.00109533600025925
1937	2184	0.00146526908745494
1937	2225	0.000216458977002242
1937	2231	4.22766030832936e-06
1937	2238	0.000385988598506342
1937	2273	0.000285975164783149
1937	2308	1.59249201502609e-05
1937	2312	0.000530397383050924
1962	1986	0.0121400060946055
1962	1994	0.000230226334076487
1962	1995	0.00299038231413453
1962	2004	0.00222279986007776
1962	2007	0.00163856197831841
1962	2015	0.000123891233681446
1962	2058	0.000207389679275599
1962	2097	0.000178372296518082
1962	2147	4.96329386823179e-05
1962	2151	1.13169636390657e-05
1962	2174	0.000514725561768206
1962	2184	0.003192677683652
1962	2184	7.09373162989679e-05
1962	2225	4.3023404041776e-05
1962	2231	0.000300977811862244
1962	2238	6.97260834434712e-05
1962	2273	7.26310511107652e-08
1962	2308	0.000927403392599142
1962	2312	0.00362913007458671
1962	2360	0.00231627688559254
1986	1994	0.103019611929842
1986	1995	5.21565858153457e-06
1986	2004	0.000380816064527646
1986	2007	0.00061060018287878
1986	2015	0.00116738436952057
1986	2058	2.46086435296257e-05
1986	2097	0.0257245546221613
1986	2147	0.000535893572562242
1986	2151	1.47816275471012e-06
1986	2174	0.000146325204085278
1986	2184	0.00613909953099106
1986	2184	0.00174734624354248
1986	2225	0.00317112569705163
1986	2231	0.000432732320444044
1986	2238	0.000382262717108513
1986	2273	0.000393170313325054
1986	2308	4.44076226922743e-06
1986	2312	0.000121740964700985
1986	2360	7.00661570746517e-06
1994	1995	0.00207209464299229
1994	2004	2.2264029852009e-08
1994	2007	0.00012005808907725
1994	2015	0.0005733857356636
1994	2058	2.44819685798319e-05
1994	2097	0.0193628299299355
1994	2147	0.000207483681784509
1994	2151	3.78245520939137e-05
1994	2174	0.00021232584765044
1994	2184	0.00297100317205874
1994	2184	0.00056029708170589
1994	2225	5.38620886048623e-05
1994	2231	0.000224607374473262
1994	2238	4.12890126099209e-06
1994	2273	0.000262261119539154
1994	2308	6.11838821735268e-05
1994	2312	7.17017021491755e-06
1994	2360	2.8042333113707e-05
1995	2004	0.00389818809083585
1995	2007	0.0195220962091448
1995	2015	0.00343313022652008
1995	2058	0.00642318284285985
1995	2097	0.00496666999167193
1995	2147	0.0030200880377891
1995	2151	0.000107873865819665
1995	2174	0.00604952422139119
1995	2184	0.00285293890916513
1995	2184	0.00527795384821438
1995	2225	4.96815104003653e-05
1995	2231	2.75360572341171e-05
1995	2238	0.00800145360790698
1995	2273	0.000823644816546988
1995	2308	1.33403278413487e-05
1995	2312	0.000209059721508724
1995	2360	0.000686108176753021
2004	2007	0.00276121761646073
2004	2015	0.013210257590132
2004	2058	0.00853876088906767
2004	2097	0.0383394075376711
2004	2147	0.00197656159506943
2004	2151	0.00295781638277748
2004	2174	0.000341512521692621
2004	2184	0.000137600058365155
2004	2184	0.000524547252126175
2004	2225	0.000261261271117499
2004	2231	2.2354606213248e-05
2004	2238	0.00424992998176729
2004	2273	0.00100453318811547
2004	2308	0.00014261019241876
2004	2312	1.93353509168188e-06
2004	2360	0.000954303831420463
2007	2015	0.290549171041421
2007	2058	0.0371074970181193
2007	2097	0.00015946940750004
2007	2147	0.00319318205217681
2007	2151	0.00331867320046636
2007	2174	0.00135032209518051
2007	2184	3.07730901041789e-05
2007	2184	0.00217787024497834
2007	2225	1.51373676233631e-05
2007	2231	0.000475363016692785
2007	2238	0.0046427738982451
2007	2273	0.000554246335542734
2007	2308	0.000129212877489038
2007	2312	8.60537642132615e-05
2007	2360	0.000106712010369324
2015	2058	0.00520867386910078
2015	2097	0.000139709603324788
2015	2147	0.00385076753704505
2015	2151	0.00138621890306218
2015	2174	0.00044710903388762
2015	2184	0.00767694175707959
2015	2184	2.38707486942596e-05
2015	2225	5.49155734682103e-06
2015	2231	2.25731746755506e-05
2015	2238	0.000156486015583823
