pos1	pos2	r2
455	477	0.0234558273642748
455	508	0.0284946104210584
455	566	0.00777925777925773
455	575	1.08885017421582e-05
455	605	0.288095238095238
455	605	0.278281683043587
455	606	0.00689655172413788
455	607	0.193311036789298
455	609	0.0480769230769229
455	613	0.0240918501788068
455	614	0.226038961038961
455	615	0.0120459250894033
455	616	0.00240384615384618
455	620	0.0165631469979297
455	643	0.00653594771241831
455	656	0.100833333333333
455	668	0.0148148148148148
455	678	NA
455	759	0.0666666666666664
455	773	0.428571428571429
455	807	NA
455	823	0.999999999999999
455	828	NA
477	508	0.00235397788884519
477	566	0.0212217368300226
477	575	0.0338161294626836
477	605	0.0594839371155161
477	605	0.0207634653242677
477	606	0.0246040946094941
477	607	0.000114842199481697
477	609	0.0301503394633388
477	613	0.00369729455397748
477	614	0.0635323199380104
477	615	0.0482931624300897
477	616	0.0239541837772947
477	620	0.0386063165626145
477	643	0.00341697065921959
477	656	0.00257859900717044
477	668	0.0377352400484561
477	678	0.00023645831734778
477	759	0.00868770629568881
477	773	0.00432549337658828
477	807	NA
477	823	0.000204387036911308
477	828	0.00299463908655016
508	566	0.00630733498907885
508	575	0.000540664430754661
508	605	0.0125
508	605	0.0026871510794921
508	606	0.0229318332455225
508	607	4.49040960768038e-06
508	609	0.000299438557282057
508	613	0.00291258971341085
508	614	0.00122028192720387
508	615	0.00493374998732998
508	616	0.0163536845972112
508	620	0.0129454188197962
508	643	2.64189573259503e-05
508	656	0.000672356205955473
508	668	0.0604059417244771
508	678	0.00794228557526433
508	759	0.0107875201622445
508	773	0.000366296920815104
508	807	NA
508	823	0.00910425844346549
508	828	0.00710013743933342
508	906	0.0114778406282608
566	575	0.00154678106401617
566	605	0.426264146629577
566	605	0.447222786086517
566	606	0.392952414927664
566	607	8.2848115591223e-06
566	609	0.165904780631814
566	613	5.66695404007347e-05
566	614	3.5179324408135e-06
566	615	1.10014631947269e-05
566	616	2.01558043679188e-05
566	620	0.497993311036799
566	643	0.00720229876478658
566	656	0.00537922450883736
566	668	0.0886995186903828
566	678	0.0506573981356361
566	759	0.00274605330694699
566	773	0.00282948597045114
566	807	NA
566	823	0.000282743921005683
566	828	0.000346068660022263
566	906	0.000186217170602512
566	939	NA
566	957	NA
575	605	0.00259993500162496
575	605	0.00108459026925643
575	606	0.000823586664673823
575	607	0.00611778379515171
575	609	0.000116047623594403
575	613	0.00721738745733189
575	614	0.000129969150788224
575	615	0.00950941569534679
575	616	0.0116480393727651
575	620	0.000401165396683089
575	643	0.000682556947765518
575	656	0.00719272318497469
575	668	0.000772142557076343
575	678	0.000420648870521216
575	759	0.000192254257917554
575	773	0.00170754122999877
575	807	NA
575	823	0.00253050346315555
575	828	0.000208181710093969
575	906	0.00127136358905975
575	939	0.00938722294654497
575	957	0.00238370725369542
575	974	4.4695692517278e-05
605	605	NA
605	606	0.121851583272903
605	607	0.520203377864668
605	609	0.0861244019138739
605	613	0.00234025234025234
605	614	0.236526946107784
605	615	0.00297492562685943
605	616	0.0572822334517444
605	620	0.441838649155723
605	643	0.0497092664885967
605	656	0.0246714853380882
605	668	0.321239444682983
605	678	0.0038817867765237
605	759	0.00193853135029605
605	773	0.216966966966966
605	807	NA
605	823	0.0134430727023317
605	828	0.0407106633771929
605	906	0.00454545454545455
605	939	0.00625
605	957	0.0384615384615383
605	974	0.333333333333333
605	606	0.0760117934391278
605	607	0.0130260772225777
605	609	0.0141258394689045
605	613	0.00103016133222255
605	614	0.148029470293121
605	615	4.71329688384779e-05
605	616	0.0628499794840961
605	620	0.169096321684155
605	643	0.00244706617287783
605	656	0.00356144923061425
605	668	0.183022882354836
605	678	0.00788083668970128
605	759	0.000120509390237056
605	773	0.0380482281304807
605	807	NA
605	823	0.000797293029551049
605	828	0.00179057186129798
605	906	0.000750694858050459
605	939	1.44118288211824e-05
605	957	0.00218465045592669
