pos1	pos2	r2
455	566	0.25
455	604	NA
455	605	0.0277777777777778
455	606	0.25
455	609	0
455	613	0
455	614	0.0666666666666667
455	616	0.0666666666666667
455	618	NA
455	620	0.4
455	643	0.238095238095238
455	655	0.533333333333333
455	656	0
566	604	0.0113067308639387
566	605	0.0412944602394347
566	606	0.0729719296803375
566	609	0.00141832460129385
566	613	0.0515037948633313
566	614	0.00303537439303841
566	616	0.0119805837100703
566	618	0.00475598619063662
566	620	0.000588756986725951
566	643	0.000206837036038101
566	655	0.00486388894599107
566	656	0.00493794347882158
604	605	0.0246399590835231
604	606	0.0241658409317213
604	609	0.193424619747013
604	613	0.030131762510467
604	614	0.121377833827083
604	616	0.0669807021969095
604	618	0.113406616329632
604	620	0.00563828868966506
604	643	0.0104280619620627
604	655	0.00763733636855428
604	656	0.00397263949637302
605	606	0.603543564612488
605	609	0.247219234057204
605	613	0.770210335750147
605	614	0.188159031597458
605	616	0.130522871878679
605	618	0.0408860476657186
605	620	0.0133717748253085
605	643	0.000915813686857514
605	655	0.000218863188680402
605	656	5.48750258603882e-05
606	609	0.116695575020881
606	613	0.646395673861236
606	614	0.0821601534168439
606	616	0.0589512999638258
606	618	0.0194801715243933
606	620	0.00599879183065738
606	643	0.000286227158133671
606	655	0.000400382347356972
606	656	0.000783606056758262
609	613	0.172661148044779
609	614	0.716855055712718
609	616	0.432596754920372
609	618	0.000110926762043444
609	620	0.0699446219000492
609	643	0.00345171209766489
609	655	0.00512960898873929
609	656	0.0024451261021367
613	614	0.120117999088098
613	616	0.0781686178638473
613	618	0.0348408716457011
613	620	0.0128433172086923
613	643	0.000497934309355713
613	655	0.000707263124960741
613	656	0.000839620676626617
614	616	0.55679016389653
614	618	0.0224951549431797
614	620	0.0681943209563585
614	643	0.00355339017552494
614	655	0.0052120071590251
614	656	0.00396045967225132
616	618	0.108895167762681
616	620	0.0683581701353674
616	643	0.00070502206188242
616	655	0.00439717704787136
616	656	0.000757043768479976
618	620	0.0210749742260764
618	643	0.035731998713642
618	655	0.013009937940254
618	656	0.00570689737285393
620	643	0.00523025509922035
620	655	0.00248063047005794
620	656	0.00105626711309531
643	655	0.0216035680601264
643	656	0.00795203027076381
655	656	0.581254318094065
1104	1287	0.00232823450873404
1104	1311	0.00546246603028937
1104	1442	NA
1104	1446	0.000659143220127063
1287	1311	0.00193231007661186
1287	1442	0.000134314421970609
1287	1446	0.00356440632263879
1287	1596	0.000637828477152935
1287	1659	0.00944175747473245
1311	1442	9.32867755297699e-05
1311	1446	3.12986373711374e-05
1311	1596	0.00238572269259778
1311	1659	0.00991803260353546
1442	1446	0.39949579831926
1442	1596	0.000479349764908573
1442	1659	0.00233511277802941
1442	1776	0.000277805838973659
1446	1596	0.000242724079775932
1446	1659	0.000344448857312334
1446	1776	NA
1596	1659	0.0293565504246626
1596	1776	0.00498684831113132
1659	1776	0.00802499836636887
1659	2008	0.0033289830997447
1659	2015	0.00176088295536702
1659	2058	0.00294855079731222
1776	2008	0.0001883244237445
1776	2015	0.00560420827379704
1776	2058	6.72110014082811e-05
1776	2127	0.00117566493744686
2008	2015	0.00389490779463731
2008	2058	0.0047793009274858
2008	2127	1.69886501890355e-05
2008	2214	0.0010414562333334
2008	2238	0.000582222971390586
2008	2324	0.000248906174039864
2015	2058	0.000687016607481455
2015	2127	0.00215198768686349
2015	2214	0.00315257201759428
2015	2238	0.000297743762743626
2015	2324	0.00336736971757721
2058	2127	0.000322045815836801
2058	2214	0.0034528778787724
2058	2238	1.02365572959616e-05
2058	2324	0.00239192483380589
2127	2214	0.00285482578708155
2127	2238	3.97933944325481e-06
2127	2324	0.0018581350421736
2214	2238	0.00746424429606878
2214	2324	1.56272242541418e-05
2214	2560	0.00339549375878243
2238	2324	0.0437842101776576
2238	2560	0.000787981448505466
2324	2560	0.00241308022088394
2560	2795	0.00638224223107994
2560	2810	0.000681078759491394
2795	2810	2.62341445102502e-06
2795	2963	0.0112994112966551
2795	3041	0.0298640813228733
2795	3064	0.00959856047867579
2795	3107	0.00521439344968757
2795	3182	0.0153306937427122
2810	2963	0.000471598869952314
2810	3041	0.00231585082363629
2810	3064	0.00241756669766111
2810	3107	8.40216511990446e-05
2810	3182	0.00120441296911885
2963	3041	0.00160264158428114
2963	3064	0.00401350025970746
2963	3107	4.45177559895068e-05
2963	3182	0.00013818223513157
2963	3317	0.00111552460030212
2963	3341	1.81357030174292e-06
3041	3064	0.00297959816643456
3041	3107	8.60821100259071e-08
3041	3182	0.00257508244010437
3041	3317	0.0105397970162629
3041	3341	0.000253905472823095
3041	3398	0.0746104069068916
3064	3107	0.00607650078055039
3064	3182	0.00524542958599844
3064	3317	0.00954819156385718
3064	3341	0.00181564499652813
3064	3398	2.38669928768716e-05
3107	3182	0.00742023943316833
3107	3317	0.00260721176740385
3107	3341	0.00096599284415462
3107	3398	0.000167563559328744
3107	3470	0.00411951493639337
3107	3500	0.000143654257263837
3182	3317	6.09558609976304e-07
3182	3341	0.0446174132055189
3182	3398	0.00145222872491106
3182	3470	0.00158919551614471
3182	3500	0.00335343740302868
3182	3542	0.00479099730644302
3182	3581	0.00370040539948134
3317	3341	0.00848978236832606
3317	3398	0.0268753295093495
3317	3470	0.00311808699288596
3317	3500	0.000171222356182688
3317	3542	0.00224959863808082
3317	3581	0.00696717854800598
3341	3398	0.00113100049403129
3341	3470	0.000869250219177175
3341	3500	0.00229629248977539
3341	3542	0.0128228098351252
3341	3581	0.00491612319756858
3341	3720	0.00781633418978608
3398	3470	0.00267538790777719
3398	3500	0.00258333872167054
3398	3542	0.00678427071944153
3398	3581	0.0367851122178631
3398	3720	1.53806855865832e-05
3470	3500	0.000183644182996083
3470	3542	0.0002543418237505
3470	3581	0.000377128067839293
3470	3720	0.000128520531168236
3470	3821	0.000247611841919221
3470	3833	0.000320031244384762
3500	3542	0.0875401650262417
3500	3581	0.000349026372473082
3500	3720	0.00180589699535915
3500	3821	0.000254956344540025
3500	3833	0.000228207309622333
3542	3581	0.0907736479411487
3542	3720	0.00125633416867339
3542	3821	0.00156707625730736
3542	3833	0.000481553891771651
3581	3720	2.17437157495547e-07
3581	3821	0.00327248907974778
3581	3833	8.82413463361891e-05
3720	3821	0.00134616378733809
3720	3833	1.96015066955034e-05
3720	4016	0.00365153886280647
3720	4037	0.00035442877455234
3821	3833	0.449783182149127
3821	4016	0.002607165819663
3821	4037	0.0121497451986514
3833	4016	2.42499465301991e-05
3833	4037	0.00133396717827386
4016	4037	0.00825900114959893
4016	4288	0.000607829031198022
4037	4288	4.42203500632662e-05
4288	4451	0.0116665496528135
4451	4724	0.00158976699121951
5172	5177	0.00421046762079277
5172	5185	0.00273573964488138
5172	5220	0.0278060338523344
5172	5367	4.80653157068687e-05
5172	5419	3.82605726429524e-07
5177	5185	0.00178724559012177
5177	5220	0.00202897675692442
5177	5367	0.0030221590965973
5177	5419	0.000266127334949579
5185	5220	0.000908202283127036
5185	5367	0.000151268082769954
5185	5419	0.00162411647235273
5220	5367	0.0127923549998448
5220	5419	0.0127957075522246
5220	5611	0.00617542067953736
5367	5419	0.116981273008582
5367	5611	0.00819813455378644
5367	5637	0.0146599409149417
5367	5651	0.00199595126594065
5367	5669	0.00366613932348928
5367	5674	0.00366577942825578
5367	5693	0.00785679562753462
5367	5704	7.41835497347412e-05
5367	5730	0.00520913579164028
5419	5611	0.00149849238116628
5419	5637	0.00775136494199666
5419	5651	0.00298294301535713
5419	5669	0.0027321164805963
5419	5674	0.000576573731230064
5419	5693	0.0102199722000178
5419	5704	0.00454652514914918
5419	5730	6.07079336087889e-05
5611	5637	0.175592118188588
5611	5651	0.00456945483778514
5611	5669	0.00611845677851226
5611	5674	0.00232305424786758
5611	5693	6.08380005040524e-07
5611	5704	0.0747197279175836
5611	5730	0.0146458949279502
5637	5651	0.00486121098806271
5637	5669	0.0687401447964722
5637	5674	0.00339768632759184
5637	5693	0.00268117370977395
5637	5704	0.21753785616384
5637	5730	0.031669938708907
5637	6018	0.00453051878837661
5651	5669	0.00656706029532849
5651	5674	0.0985242923872836
5651	5693	0.00269382890278553
5651	5704	0.000279765069586916
5651	5730	0.0057593451886417
5651	6018	6.29331521071301e-06
5669	5674	0.0594404880229332
5669	5693	0.00951262296871449
5669	5704	0.0947078875688838
5669	5730	0.0394658484192605
5669	6018	0.000203707070530233
5674	5693	0.0361202666269354
5674	5704	0.00261896352692905
5674	5730	0.000195175870938158
5674	6018	0.00247163355633276
5693	5704	0.00333981014767529
5693	5730	0.02474293741207
5693	6018	0.000471227760597841
5704	5730	0.0976798862587189
5704	6018	0.00372113247619681
5730	6018	5.95288135953974e-07
6018	6172	0.0020989460722719
6018	6407	0.0013007364919458
6172	6407	0.000276547550965712
6172	6499	0.00478836957039262
6407	6499	0.0076170249991254
6407	6625	0.00219707079203456
6407	6634	0.000869633779697938
6407	6645	2.99232736201183e-05
6407	6655	3.99060043756589e-06
6407	6691	1.5510926201145e-05
6407	6705	0.00311673908645494
6407	6765	0.00733582812459092
6407	6807	0.00013270919910352
6499	6625	0.036123373339082
6499	6634	0.000403063163946205
6499	6645	0.00193916959925007
6499	6655	5.44013459295957e-05
6499	6691	0.000552499093467644
6499	6705	3.67740641269884e-06
6499	6765	8.28131150788308e-05
6499	6807	0.00270139015358466
6499	6835	0.000620623549928985
6625	6634	0.0046717805158612
6625	6645	0.00644811137689369
6625	6655	3.00474724978611e-05
6625	6691	0.00135608561607226
6625	6705	0.000756874263382967
6625	6765	0.000461476832806638
6625	6807	0.0031913222152458
6625	6835	0.0199157492913415
6625	7007	0.000383984321152198
6634	6645	0.000967773451447443
6634	6655	0.00307494867278738
6634	6691	0.00144088139191141
6634	6705	0.0757511161174307
6634	6765	0.0060513389597082
6634	6807	0.000606602963345581
6634	6835	0.00013934863657806
6634	7007	0.000308286444206478
6645	6655	0.000502948298737101
6645	6691	0.00565585501654124
6645	6705	1.21251436336243e-05
6645	6765	0.0694540995310281
6645	6807	0.00112995928064985
6645	6835	0.00143727302852065
6645	7007	0.00507138683702005
6655	6691	0.000670590104326247
6655	6705	0.00213428845937567
6655	6765	0.000100154989846788
6655	6807	0.00234351343100396
6655	6835	0.00364384267468031
6655	7007	0.00140833641636146
6691	6705	0.00203972488023602
6691	6765	0.000146081746134992
6691	6807	0.0376631728846798
6691	6835	0.0024295431327402
6691	7007	0.0030617511077999
6691	7062	0.00328771586455594
6705	6765	0.0115789340300519
6705	6807	0.000849135727566552
6705	6835	0.000348394657289029
6705	7007	0.00149702591700892
6705	7062	0.000371059499797626
6705	7102	0.00962754435842907
6765	6807	0.0255578132243839
6765	6835	0.00817702146713473
6765	7007	0.000413180440610055
6765	7062	0.000886252528433199
6765	7102	0.0243066432085877
6807	6835	0.00153867004695734
6807	7007	0.00084597540950229
6807	7062	0.000803741142724196
6807	7102	0.003137880781534
6835	7007	0.00122730543887384
6835	7062	0.00222199289853562
6835	7102	0.00115109025649943
6835	7230	3.31682789939837e-05
7007	7062	0.00185820939559474
7007	7102	0.0073178045763858
7007	7230	0.00154355026165731
7007	7383	NA
7007	7407	0.00163113070222451
7062	7102	0.0157104315338064
7062	7230	0.00134896663783314
7062	7383	NA
7062	7407	0.000259442454564405
7062	7416	0.00111521476160272
7062	7435	0.00457592278844721
7062	7446	0.0137608918125228
7102	7230	0.00173446438964956
7102	7383	NA
7102	7407	0.00475564154283066
7102	7416	0.00423197874259526
7102	7435	0.0576807115825534
7102	7446	0.0147976327031121
7230	7383	NA
7230	7407	0.000556772447392662
7230	7416	1.30239140768975e-05
7230	7435	0.00237847548574472
7230	7446	0.000547138168937457
7383	7407	NA
7383	7416	NA
7383	7435	NA
7383	7446	NA
7383	7634	NA
7383	7687	NA
7383	7700	NA
7407	7416	0.0219020573360981
7407	7435	0.0808411339663511
7407	7446	0.00667497024223678
7407	7634	2.09199421502073e-06
7407	7687	0.000164730552879014
7407	7700	0.00335772098059871
7416	7435	0.0103842856695487
7416	7446	0.00167020159571228
7416	7634	0.0183750456876755
7416	7687	0.00886386935486772
7416	7700	0.000582613501067729
7435	7446	0.00367124381861489
7435	7634	0.000873472266964516
7435	7687	0.00180354506624383
7435	7700	0.000553304440397646
7446	7634	0.00182478769151336
7446	7687	0.00756133198101642
7446	7700	0.00254627200826988
7634	7687	0.291595522984514
7634	7700	0.00114653693248343
7634	7854	8.35062660858708e-05
7634	7864	0.000187666247817372
7634	7963	0.000445399527968347
7634	8033	0.00220019657808064
7687	7700	0.000898423434253437
7687	7854	0.00120117677427848
7687	7864	1.3574373461506e-05
7687	7963	0.00038846425308173
7687	8033	0.00298180088687454
7700	7854	0.000575217066703001
7700	7864	0.000612298443345678
7700	7963	0.000168539325842687
7700	8033	0.000530959754939409
7854	7864	0.044284651047406
7854	7963	0.148484478620829
7854	8033	0.00196381317140789
7854	8161	0.000417663819031563
7854	8179	0.00113481824258182
7854	8213	7.45295898357128e-05
7864	7963	0.109911620048619
7864	8033	0.00389870266187162
7864	8161	0.000257945288084766
7864	8179	0.00315312387320143
7864	8213	0.00506217415868094
7963	8033	0.00922372564914457
7963	8161	4.80823107487405e-07
7963	8179	0.000142582005845708
7963	8213	0.000305344539459952
8033	8161	1.62201986672641e-05
8033	8179	0.00103209716770755
8033	8213	0.00213737460043959
8033	8424	0.00147123702625147
8161	8179	2.53397159777875e-05
8161	8213	6.07596374734854e-05
8161	8424	6.26858301846638e-08
8161	8535	6.22625058658866e-07
8179	8213	0.2021944697802
8179	8424	0.0100802463148825
8179	8535	0.000505305112358069
8179	8578	0.00051329001233679
8213	8424	0.00294213673934288
8213	8535	3.80012295952416e-05
8213	8578	0.001891647524255
8424	8535	7.4642738618747e-05
8424	8578	0.0086284282104872
8424	8669	0.00340729551676518
8424	8671	0.000399579640819234
8424	8686	0.005058866430577
8424	8715	0.00195855109598161
8424	8794	0.000949241800738716
8424	8809	0.000726837513142949
8535	8578	0.00334420507661623
8535	8669	0.000822607938658215
8535	8671	0.00048063522719896
8535	8686	0.00180816603137321
8535	8715	0.00966331808290193
8535	8794	0.000114423057560649
8535	8809	0.000160216121680162
8535	8837	0.00516593590672776
8535	8872	6.69175575690703e-05
8535	8876	0.000227363672741811
8578	8669	0.00311270959527229
8578	8671	0.00103304617483422
8578	8686	0.00309338835780768
8578	8715	0.000390771025125978
8578	8794	0.00262162139157598
8578	8809	0.00257627910158275
8578	8837	1.85127889061083e-06
8578	8872	0.00230354104524721
8578	8876	0.00185227006862847
8669	8671	0.0455239458302246
8669	8686	0.101545193579947
8669	8715	0.00347255591277132
8669	8794	0.00109799847907477
8669	8809	0.00497144295770661
8669	8837	0.00343849724176751
8669	8872	0.00102498369063924
8669	8876	0.0001392009969369
8669	8991	0.00186375514185294
8671	8686	0.00542140127496468
8671	8715	0.00135867367683496
8671	8794	0.00851132307730122
8671	8809	0.00030868252910599
8671	8837	0.00172302931762703
8671	8872	0.00193705023876246
8671	8876	8.9247756103916e-05
8671	8991	6.87199759152847e-05
8686	8715	0.00185553751128895
8686	8794	0.0103047046948596
8686	8809	0.0156713048317491
8686	8837	1.35692574902301e-05
8686	8872	0.000442478029993012
8686	8876	0.000204950003545848
8686	8991	0.00112145455067979
8715	8794	0.0064602219226002
8715	8809	0.0024716383118162
8715	8837	0.000560345487240697
8715	8872	0.000157320332705279
8715	8876	0.000823233042124129
8715	8991	0.00394908098909661
8794	8809	0.0522444274805082
8794	8837	0.00618731937290552
8794	8872	0.0293218188436939
8794	8876	0.0196328866852141
8794	8991	0.000825038679978179
8794	9120	0.00211899758007968
8794	9155	0.00234396284014941
8794	9185	1.42805262936152e-05
8809	8837	0.0232985837132142
8809	8872	0.0130372218775848
8809	8876	0.00484636306455284
8809	8991	0.00257663309799081
8809	9120	0.000724958609016393
8809	9155	0.000435240427271965
8809	9185	0.00188054668213917
8837	8872	0.00347519148035293
8837	8876	0.00839469182667536
8837	8991	0.000412181925868385
8837	9120	0.00152567537778345
8837	9155	0.000409619214227407
8837	9185	0.00260808317960758
8872	8876	0.685814386216503
8872	8991	0.00296643454690673
8872	9120	0.00180886487185466
8872	9155	0.000145176699013076
8872	9185	5.09141008189738e-05
8876	8991	0.00283814462828694
8876	9120	0.00017175951126501
8876	9155	1.82467953738376e-06
8876	9185	0.000507680406811746
8991	9120	0.000104566524502665
8991	9155	2.32876133502977e-05
8991	9185	0.00015308065071237
8991	9279	0.000247739955782247
8991	9340	0.00682744118124559
8991	9370	9.59706822721078e-05
8991	9377	0.00109778393123143
9120	9155	0.00855902190145598
9120	9185	0.000516288540514087
9120	9279	0.0060563928918321
9120	9340	0.00099140234327002
9120	9370	0.00253249184131865
9120	9377	0.000123668176011451
9120	9403	0.0113125701682202
9120	9412	2.47187776845194e-05
9155	9185	1.6283703508598e-07
9155	9279	0.000254347649149462
9155	9340	0.0010210331257678
9155	9370	0.00113268481267287
