pos1	pos2	r2
455	605	0.0625
455	609	0.0357142857142857
455	612	0.00833333333333334
455	613	0.00357142857142857
455	614	0.166666666666667
455	616	NA
455	618	0.0357142857142857
455	655	0.125
455	656	0.2
455	754	NA
605	609	0.196331767423977
605	612	0.0720020380613523
605	613	0.194227269176406
605	614	0.105499561985453
605	616	0.00882858185004271
605	618	0.104009360698901
605	655	0.00175096885593227
605	656	0.000161306878715103
605	754	NA
609	612	0.0240035416680211
609	613	0.047485051120648
609	614	0.742386530658699
609	616	0.154184659993557
609	618	0.126622978438836
609	655	0.000130783320955469
609	656	0.00242380044386289
609	754	NA
612	613	0.414659823122795
612	614	0.0173591442186719
612	616	5.09279785063403e-05
612	618	0.0328535662842675
612	655	0.00102286808039815
612	656	0.000194919609101149
612	754	NA
613	614	0.0414290447669924
613	616	0.00300491563052025
613	618	0.0698021397418509
613	655	0.00252743216522527
613	656	4.19106918736147e-05
613	754	NA
614	616	0.176926966945838
614	618	0.07996038505137
614	655	5.07944611174128e-07
614	656	0.00209124136936547
614	754	NA
616	618	0.0188821568594427
616	655	8.28715135743238e-05
616	656	0.00148246345081362
616	754	NA
618	655	0.00199552507680506
618	656	0.000509906712096934
618	754	NA
655	656	0.0999504909269818
655	754	NA
656	754	NA
754	1104	NA
1104	1287	0.00335055990220463
1104	1311	7.96494969067144e-06
1104	1434	0.0147579091742633
1104	1442	0.000177069034500788
1104	1446	0.000115336370981374
1287	1311	0.000303109685029683
1287	1434	0.00103558576044578
1287	1442	0.000458962258034766
1287	1446	3.43610545016275e-05
1287	1659	0.00035128655896211
1311	1434	0.000133091527150149
1311	1442	0.000731512054907685
1311	1446	0.00118844852107361
1311	1659	0.00371965808198012
1434	1442	4.87719080364149e-05
1434	1446	0.000621549723437399
1434	1659	0.0225655392796304
1434	1767	3.1506112219343e-05
1442	1446	0.00107537807209206
1442	1659	3.45874034060283e-05
1442	1767	0.000631020284076923
1446	1659	0.000275178831971398
1446	1767	2.55423434398553e-05
1659	1767	0.00113420615070458
1659	2008	0.00796936405764214
1659	2058	0.00139715748539677
1767	2008	0.000946367813722304
1767	2058	2.14620149708704e-06
1767	2127	0.00613910748183067
2008	2058	0.0161972198714473
2008	2127	0.00145703165687289
2008	2173	0.0222541838407399
2008	2303	0.0251839004634474
2058	2127	0.000424883053944377
2058	2173	0.0108295173860363
2058	2303	0.000192885697408154
2127	2173	0.0157872222909987
2127	2303	0.00221032973908001
2127	2463	0.00100150793939174
2173	2303	0.0563734434018761
2173	2463	0.0132867671252267
2173	2546	0.000319284802043423
2303	2463	0.201713821939297
2303	2546	0.000576001376705549
2463	2546	0.000432308958428302
2463	2807	0.000441706377079585
2463	2810	0.0744674119677352
2546	2807	3.33809948739891e-05
2546	2810	0.00059672073565695
2546	2885	1.69795753012887e-06
2807	2810	0.00887987051546172
2807	2885	0.00176284686720074
2807	3064	0.0180411216854892
2807	3138	0.000818952248340841
2807	3159	0.0172884330472295
2807	3182	0.000243879056251967
2810	2885	0.0709802631128714
2810	3064	0.00329812652140866
2810	3138	3.35498644415603e-05
2810	3159	0.00126685965043305
2810	3182	0.000206229154872814
2885	3064	0.00136375395329839
2885	3138	0.0012860138670222
2885	3159	0.000980294605823295
2885	3182	0.000842896580555802
3064	3138	0.00342488696229765
3064	3159	0.0800859574913202
3064	3182	0.0025106591029838
3064	3317	0.0067125564086845
3138	3159	1.0244916718809e-05
3138	3182	0.00487946586519396
3138	3317	0.000810593311964665
3138	3470	0.000640615985152448
3138	3488	0.00090843796897864
3159	3182	0.00727779094572799
3159	3317	0.00547102260106482
3159	3470	0.041035783632731
3159	3488	0.000161880660681041
3182	3317	0.00796361248248164
3182	3470	0.00066122825501974
3182	3488	0.00320358891686835
3182	3578	0.000675752248489545
3182	3581	3.19127072151307e-05
3317	3470	0.00227320664534738
3317	3488	0.000976757291228375
3317	3578	0.000384928214986544
3317	3581	0.000379311005503581
3317	3684	0.000187827865373468
3470	3488	0.00793244138401267
3470	3578	0.00185378799078462
3470	3581	0.0026332940227264
3470	3684	1.92354153369646e-07
3470	3809	3.32347924944609e-06
3470	3839	0.000152571346473208
3488	3578	0.00366542272981482
3488	3581	4.26896350521459e-05
3488	3684	0.00181007221626796
3488	3809	0.00361558516928524
3488	3839	0.000258579645739111
3578	3581	0.0298473638567637
3578	3684	0.00568005060014154
3578	3809	0.00131720734295313
3578	3839	7.32485945440165e-08
3578	3946	0.000421641395175784
3581	3684	0.000492547784744264
3581	3809	2.37402398080552e-05
3581	3839	1.0678732169168e-07
3581	3946	6.76217577929307e-05
3684	3809	0.000734446737389388
3684	3839	0.00438030269166165
3684	3946	0.00102031549120207
3684	4016	0.000230268328374226
3684	4058	0.000165037415036543
3809	3839	0.00142059676105023
3809	3946	0.0972754785915563
3809	4016	0.0269556254121638
3809	4058	0.000185022147045273
3839	3946	0.000857855046015366
3839	4016	8.73829987779672e-05
3839	4058	5.0058469972136e-06
3946	4016	0.0557846288537226
3946	4058	0.00194261067850979
4016	4058	0.000188406798543037
4058	4451	4.75572614049467e-05
4451	4748	0.000674476807551259
4748	4866	0.000378259276665633
4748	5119	0.000769919442230683
4748	5143	3.48804287076512e-05
4866	5119	0.000752212942891159
4866	5143	0.00040190849022579
4866	5220	4.62288765919541e-05
5119	5143	0.00228189848634484
5119	5220	0.00140129165706901
5119	5419	0.000203973168965976
5119	5430	0.000465862034755641
5119	5485	0.00380957418405847
5143	5220	0.0630243141898758
5143	5419	0.00112352121207348
5143	5430	0.0200180566021045
5143	5485	0.00440720899432538
