pos1	pos2	r2
464	484	0.0190561646494826
464	504	0.0479393420569891
464	566	0.00128040973111396
464	604	0.00918977138489333
464	614	0.00231660231660232
464	614	0.00202020202020203
464	618	0.00106837606837607
464	619	0.00258620689655172
464	621	2.57997936016512e-05
464	643	0.00315258511979823
464	655	0.0187402394586153
464	670	0.0270339814412763
464	678	0.00851478353920952
464	754	NA
464	823	0.000993527020924284
484	504	0.0172456210243105
484	566	0.00115584670184724
484	604	0.0158674290311457
484	614	0.0212375073486187
484	614	0.0156805746156163
484	618	0.00474665767891242
484	619	0.0101761471622512
484	621	0.0116744183480367
484	643	1.98040318502568e-05
484	655	0.00170899331042475
484	670	0.000614880098380779
484	678	0.00097378232055584
484	754	NA
484	823	0.000261943389139459
504	566	0.00017305849909672
504	604	0.0274901991191665
504	614	0.0275248161812399
504	614	0.00807126770195855
504	618	0.00965936420481871
504	619	0.0330117438569578
504	621	0.000315823529995178
504	643	0.00119563741432976
504	655	0.00017155700101198
504	670	0.00183853191197679
504	678	0.000300313751601548
504	754	NA
504	823	0.00050070412140322
504	892	0.000171567616181566
566	604	0.000674289064790398
566	614	0.00117407992774885
566	614	0.000366530660035231
566	618	0.00120126120992167
566	619	0.00559192063207306
566	621	0.00901606730064236
566	643	0.0002189110529048
566	655	4.5361700149779e-05
566	670	0.000782805680121211
566	678	0.000529911829332634
566	754	NA
566	823	2.38309379608387e-06
566	892	0.000136676419688514
566	909	0.000141600081003267
566	939	3.16396280033854e-05
566	957	6.20938244332195e-05
566	966	0.000739571768435483
604	614	0.2597248718812
604	614	0.0533125790048533
604	618	0.53121811341772
604	619	0.578055800003103
604	621	0.0189986159229968
604	643	0.00317582238656139
604	655	0.0331258949253218
604	670	0.0155823859099746
604	678	0.0209989344477252
604	754	NA
604	823	0.00045176405555277
604	892	2.06814954018672e-05
604	909	2.11519565800469e-05
604	939	1.74261566611737e-07
604	957	5.95978811761305e-05
604	966	1.28404410157466e-05
604	998	3.43698404941735e-06
614	614	NA
614	618	0.442925680159259
614	619	0.439519890260635
614	621	0.0029508375620669
614	643	0.0132873563218389
614	655	0.0150210615757318
614	670	0.000659692771652141
614	678	0.000683168308788728
614	754	NA
614	823	0.0015192449030033
614	892	1.58887272707223e-05
614	909	0.000909911773229515
614	939	0.000859802533299188
614	957	1.77502481918311e-05
614	966	1.3144238430877e-05
614	998	4.71996169691754e-05
614	618	0.447456441236217
614	619	0.219614678138647
614	621	0.000177563538585474
614	643	0.00371088047754718
614	655	0.0180426017771055
614	670	1.47348257606463e-05
614	678	0.0108503358375984
614	754	NA
614	823	0.000855628456008975
614	892	6.15476076001105e-06
614	909	0.000467226993165217
614	939	0.000347868812040164
614	957	2.25349002093088e-05
614	966	2.44564963326011e-05
614	998	2.37309328916138e-05
618	619	0.448106137952688
618	621	0.00114913586116845
618	643	0.0086735150725317
618	655	0.0226857449341367
618	670	0.244173945213876
618	678	0.317005506992098
618	754	NA
618	823	0.00108710902436727
618	892	1.07861775135745e-05
618	909	8.79172360145078e-10
618	939	0.00042932222470318
618	957	1.69420647591308e-05
618	966	0.000106211393878659
618	998	0.000165158651996601
619	621	6.35576563493093e-05
619	643	0.0193611680373021
619	655	0.0505983050399787
619	670	0.463578570839647
619	678	0.131982806595491
619	754	NA
619	823	0.000865328314936775
619	892	1.51494666387927e-05
619	909	4.12573126153331e-06
619	939	0.000905888107183728
619	957	0.000109054196119606
619	966	1.49182437268298e-05
619	998	7.41207507792355e-07
621	643	0.00193487272269877
621	655	0.00171908959642575
621	670	0.00304917716094842
621	678	0.000672897687711109
621	754	NA
621	823	3.54379713150291e-06
621	892	5.01239080402213e-06
621	909	2.84681639402405e-06
621	939	1.70055619719743e-05
621	957	0.000278274270579354
621	966	8.32779179876215e-05
621	998	2.53005236714518e-05
643	655	0.00019950264635656
643	670	0.000689480031529997
643	678	0.00244452270264532
643	754	NA
643	823	0.00151317477185649
643	892	3.70148661952093e-05
643	909	4.33097503079753e-05
643	939	0.000138356776541052
643	957	0.000301444222487476
643	966	0.000182292960029596
643	998	3.33643199787733e-05
655	670	0.185905700631342
655	678	0.198220839104195
655	754	NA
655	823	0.000181285064637322
655	892	0.00126331503507095
655	909	4.71523401518884e-05
655	939	4.19925501994588e-05
655	957	1.19878396022283e-05
655	966	8.6299612839923e-05
655	998	2.1500085958188e-06
655	1053	0.000374376363317842
670	678	0.699548142362214
670	754	NA
670	823	0.167278439216429
670	892	0.000205787375861786
670	909	1.61086417747673e-05
670	939	0.000271917804548262
670	957	1.04412749772515e-05
670	966	0.000201623341066414
670	998	1.61989467523225e-05
670	1053	0.000358186132545203
670	1062	6.41230108816103e-07
670	1069	0.000730654907674729
678	754	NA
678	823	0.0368353326360856
678	892	0.000263582442230312
678	909	2.4489176257949e-05
678	939	0.000478470197783469
678	957	1.97798113624232e-05
678	966	0.000239078202858956
678	998	0.000118576827729864
678	1053	5.02733411819196e-05
678	1062	3.24330702244961e-05
678	1069	1.06948612809383e-06
678	1073	0.000646345154004765
754	823	NA
754	892	NA
754	909	NA
754	939	NA
754	957	NA
754	966	NA
754	998	NA
754	1053	NA
754	1062	NA
754	1069	NA
754	1073	NA
754	1083	NA
754	1110	NA
754	1117	NA
754	1141	NA
754	1154	NA
823	892	0.00280421400081255
823	909	0.00205924053007846
823	939	0.00205292433002024
823	957	2.6868311342323e-05
823	966	0.000185443683391822
823	998	9.21980121362888e-06
823	1053	0.000180662464814537
823	1062	0.000453504391420874
823	1069	0.000831239207306737
823	1073	6.11569116514595e-06
823	1083	4.90407026817523e-05
823	1110	0.000998791571074703
823	1117	0.000199855425846646
823	1141	0.00178490772926594
823	1154	0.000169575009931506
823	1194	4.68286644984171e-11
892	909	0.000357369244899882
892	939	0.000466419603814929
892	957	0.00449968580898068
892	966	3.84464815739485e-05
892	998	0.000133598383241984
892	1053	6.61713525154644e-05
892	1062	0.00185744095148035
892	1069	0.0156942927319345
892	1073	5.11893833988606e-05
892	1083	0.00011206146180269
892	1110	8.62081716049702e-05
892	1117	0.00012612470792658
892	1141	0.00320631817471928
892	1154	0.000342419549736591
892	1194	0.00017647334442384
892	1226	NA
892	1227	NA
909	939	0.0124873497198937
909	957	0.0121907329179736
909	966	0.0044907864249631
909	998	0.0021345260811748
909	1053	0.000209175014758245
909	1062	0.00115492420084438
909	1069	0.000287312152815634
909	1073	0.00187263083046232
909	1083	0.000103026456875391
909	1110	0.000242317408503247
909	1117	2.17464779364119e-07
909	1141	0.000206005819474557
909	1154	0.000466797071636675
909	1194	0.000315759137259075
909	1226	4.53858184264008e-05
909	1227	1.15025658246985e-07
939	957	0.0187641493708452
939	966	9.86778205813616e-05
939	998	0.00140606237581672
939	1053	0.000989406781526323
939	1062	0.00060055812668656
939	1069	0.000712403062171093
939	1073	1.15185895783801e-05
939	1083	2.67935575001254e-05
939	1110	1.18119924545516e-05
939	1117	0.00284682717717738
939	1141	2.37853438785364e-05
939	1154	0.000598703879030252
939	1194	0.000387239235244695
939	1226	4.60374279869229e-05
939	1227	2.40579240004642e-05
957	966	1.39087328505266e-05
957	998	0.00429937066317743
957	1053	0.000206756727060617
957	1062	3.56564616304198e-09
957	1069	0.00191360761441731
957	1073	5.48587475529457e-07
957	1083	0.000490369819943669
957	1110	0.000230932785169962
957	1117	0.00264432716406687
957	1141	0.000581664479383015
957	1154	0.0040122495913507
957	1194	1.71294679691107e-05
957	1226	0.000201673626391996
957	1227	4.67951526776329e-06
966	998	0.00182240709169797
966	1053	0.000919959535940722
966	1062	4.7507669758547e-06
966	1069	0.000458193375480972
966	1073	0.00642137688435829
966	1083	0.000129105869102641
966	1110	4.56419303099058e-06
966	1117	0.00135542602905438
966	1141	0.00180119552807298
966	1154	0.00082240001815012
966	1194	0.000416967419550358
966	1226	0.000219285063506414
966	1227	0.000172729324231588
966	1365	2.73302621895025e-07
998	1053	0.000259448113540811
998	1062	0.00462598004321273
998	1069	0.00212169522664934
998	1073	0.000380530246796867
998	1083	6.94818452890067e-05
998	1110	6.90251977780418e-05
998	1117	0.00781090962714518
998	1141	0.0018248570064767
998	1154	0.000744795515805183
998	1194	3.200269461658e-05
998	1226	0.000236711128746827
998	1227	0.000215760874540635
998	1365	0.000560971168419538
998	1398	6.23365078105212e-05
1053	1062	0.00103637742278147
1053	1069	0.00673126902812789
1053	1073	0.00347381012336431
1053	1083	0.00183675307041726
1053	1110	0.00208834674811996
1053	1117	5.15813968301221e-05
1053	1141	6.62902488096439e-07
1053	1154	0.000441435816264965
1053	1194	0.000189664883446322
1053	1226	0.000548188571272485
1053	1227	0.000765251113120628
1053	1365	2.61586148047296e-06
1053	1398	2.06383807971559e-05
1053	1404	0.000127201781805756
1053	1410	5.2141799591054e-06
1053	1446	2.54911071146536e-05
1062	1069	0.00787850151168213
1062	1073	0.0676171111841237
1062	1083	0.00284533452303912
1062	1110	7.20900595221928e-05
1062	1117	0.00783361267403133
1062	1141	0.00138088449554406
1062	1154	9.96081285554055e-05
1062	1194	0.000112922218901534
1062	1226	0.000212498931078347
1062	1227	0.000508198236565708
1062	1365	5.55554138732012e-05
1062	1398	3.89490313147012e-05
1062	1404	0.000104854641115541
1062	1410	0.0024567688824127
1062	1446	0.000639870381847198
1062	1457	0.00077975912600883
1062	1458	0.000365897726368388
1069	1073	0.0014903820794583
1069	1083	0.00139133680348679
1069	1110	3.62580389920987e-06
1069	1117	4.1452048797959e-05
1069	1141	5.45542839972945e-05
1069	1154	0.000511112973371796
1069	1194	3.45924025221914e-05
1069	1226	0.000514843796917141
1069	1227	0.000228013818463709
1069	1365	0.00139258947795998
1069	1398	0.000199264399161263
1069	1404	8.26930760210295e-07
1069	1410	4.78363711974931e-05
1069	1446	0.000306626487726709
1069	1457	1.19095328153388e-06
1069	1458	6.51700715340964e-06
1073	1083	0.0026056055203415
1073	1110	0.000730816623068685
1073	1117	0.00437053963065983
1073	1141	2.52539344835638e-05
1073	1154	0.00118942800158325
1073	1194	0.000827264644006692
1073	1226	7.33611360241332e-05
1073	1227	0.000462142095722493
1073	1365	1.70256958505644e-05
1073	1398	7.40564036964351e-05
1073	1404	0.000245994636503381
1073	1410	0.000816226231722009
1073	1446	8.29289413178141e-05
1073	1457	6.25973708355845e-05
1073	1458	2.90957685252835e-05
1083	1110	0.0329301967135517
1083	1117	8.24896426139067e-05
1083	1141	8.01402774791767e-05
1083	1154	4.68536213749519e-07
1083	1194	0.000220449329853452
1083	1226	0.000474352149015481
1083	1227	0.000236591025605731
1083	1365	0.000150221208834085
1083	1398	0.000434176033916969
1083	1404	0.000155105040203743
1083	1410	5.0286520531945e-05
1083	1446	5.97264902878863e-05
1083	1457	6.25271452600642e-06
1083	1458	0.000407599639585157
1110	1117	0.0231198888305474
1110	1141	0.00283304346786866
1110	1154	0.00936569738051764
1110	1194	8.46516717741285e-05
1110	1226	4.18584939421275e-05
1110	1227	0.000301192621540082
1110	1365	0.000764312258913749
1110	1398	0.000356899045756138
1110	1404	5.16157053814541e-06
1110	1410	1.70548957069773e-05
1110	1446	0.000151494431215272
1110	1457	6.97334987296596e-05
1110	1458	8.99708193814435e-05
1117	1141	0.0471926566304586
1117	1154	0.0115591645313195
1117	1194	0.00134839729756466
1117	1226	0.000686296185247166
1117	1227	0.00014473704440774
1117	1365	8.30933923019405e-08
1117	1398	1.06345785012238e-08
1117	1404	0.000337822352594489
1117	1410	0.000178344690425066
1117	1446	3.98626208198604e-06
1117	1457	3.99087582064092e-07
1117	1458	4.07387183905259e-06
1141	1154	0.00133179928137532
1141	1194	0.000177213746616362
1141	1226	0.000464926350849961
1141	1227	2.01367901193964e-05
1141	1365	0.00231691353162715
1141	1398	0.00117737680979702
1141	1404	0.00104064539195419
1141	1410	3.3220443248643e-06
1141	1446	0.000221322296775719
1141	1457	1.52153254313895e-05
1141	1458	0.000255954376107925
1154	1194	0.00384491448079716
1154	1226	0.000177681376701113
1154	1227	0.000165857315479089
1154	1365	0.000764524643975666
1154	1398	9.57873002710846e-06
1154	1404	5.11687311874805e-05
1154	1410	1.20005627696419e-05
1154	1446	0.001023136463137
1154	1457	0.00160203728410547
1154	1458	0.000870876124288758
