pos1	pos2	r2
464	554	0.0085348506401138
464	604	0.064327485380117
464	606	0.298245614035088
464	614	0.232804232804233
464	614	0.0555555555555556
464	616	NA
464	618	0.0253411306042885
464	643	0.000923645320197044
464	670	0.0532786885245901
464	717	0.00416914830256105
464	755	0.00240384615384615
464	823	0.00401606425702811
554	604	0.0001339030391845
554	606	0.000816458511857044
554	614	0.000350658782031332
554	614	0.00256973152767878
554	616	0.00157917419057131
554	618	0.00136938447565151
554	643	0.00286435627962012
554	670	0.0026273778478364
554	717	0.00278136637055268
554	755	0.00102326116218218
554	823	0.000495904179836992
554	878	0.000736744423802404
554	892	0.00073450487001297
554	909	0.000648849870778464
604	606	0.051484122012188
604	614	0.128734353688659
604	614	0.284974005895272
604	616	0.0398365968522761
604	618	0.19627168842453
604	643	0.00200025263094389
604	670	0.00126147265251878
604	717	0.00465109213304493
604	755	0.000369926717623517
604	823	0.00377590660254562
604	878	1.92736885328321e-05
604	892	0.00337451427612721
604	909	0.000664497329109565
604	966	1.45380270954442e-06
606	614	0.00448457466475485
606	614	0.0274342427846879
606	616	0.000967741935483871
606	618	0.00103490882195268
606	643	0.000291287690476034
606	670	0.00262329600384783
606	717	1.1858234307726e-05
606	755	0.00163011767152037
606	823	0.000671259062447128
606	878	0.000317439563785268
606	892	7.3651681308066e-05
606	909	2.25258344009358e-05
606	966	1.32731487981742e-05
614	614	NA
614	616	0.00024128509681139
614	618	0.0737778196019386
614	643	0.000177603020840726
614	670	0.000829548164294458
614	717	0.00150508047119506
614	755	0.00581950186187162
614	823	0.00339628544613104
614	878	0.000995346903958426
614	892	0.0025475065046234
614	909	0.000203914350954674
614	966	1.52370563080071e-05
614	616	0.0700132332755787
614	618	0.183481430526868
614	643	0.000367929211316025
614	670	0.00111977160776642
614	717	0.00416150676784675
614	755	0.0032625825394412
614	823	0.000555187144962216
614	878	0.000112653566272745
614	892	0.000286120509680898
614	909	0.000242838839135267
614	966	0.00140535966330809
616	618	0.400603050836224
616	643	0.000864144216163461
616	670	9.29158014645387e-05
616	717	0.000970512016835402
616	755	0.000718131987934158
616	823	0.000302619216989931
616	878	0.000179724877320477
616	892	5.70574451431682e-05
616	909	0.000189829897607498
616	966	4.50906239725506e-05
618	643	0.000580477506589478
618	670	5.07381711237774e-05
618	717	8.77476632808269e-05
618	755	2.5969395184255e-06
618	823	0.00192017662193362
618	878	1.60723461732405e-08
618	892	0.000823020805968686
618	909	0.000711391367692577
618	966	1.97256735515938e-05
643	670	0.000720264154800142
643	717	0.00194729284526505
643	755	0.000213444037363976
643	823	0.000289461333124395
643	878	0.000806419169735692
643	892	1.4898957949002e-06
643	909	6.8856995820475e-06
643	966	0.00357550140196079
670	717	0.00168151863712779
670	755	0.00723761895917275
670	823	0.000965587329341431
670	878	6.7960406895097e-05
670	892	3.4042567227849e-06
670	909	3.0087405983529e-05
670	966	0.000905701485950289
670	1053	0.00109252318920382
717	755	0.00199295256714947
717	823	0.0025299811972645
717	878	0.00330788680857959
717	892	0.000508098087625192
717	909	0.000449769924346341
717	966	5.97193191997612e-05
717	1053	6.5237351440316e-05
755	823	0.0290824767911639
755	878	8.76234421227585e-06
755	892	0.000643292389459657
755	909	0.000413133710476747
755	966	0.000358155651825584
755	1053	0.00116794115794192
823	878	0.000408017457185473
823	892	0.0126791025646812
823	909	0.00562744578583969
823	966	0.00404087320409795
823	1053	5.9898374919651e-05
823	1194	0.000138971511666338
878	892	0.0199413774282495
878	909	0.00298119421729412
878	966	0.000352640885104683
878	1053	0.000248363008548978
878	1194	0.0044646433386422
878	1226	0.00493312997090579
892	909	0.00261571179083436
892	966	0.00445291725454709
