pos1	pos2	r2
464	554	0.184
464	605	NA
464	616	0.00301075268817204
464	618	0.00900900900900901
464	754	NA
464	823	0.00391655543649227
554	605	0.00135387127508355
554	616	0.0260046595041445
554	618	0.00653121514048666
554	754	NA
554	823	0.000792327875389515
554	878	0.000329603135765848
554	892	4.94755238777575e-05
554	909	0.000233643204483735
605	616	0.00320022086546593
605	618	0.00159852739822354
605	754	NA
605	823	0.000274026429412108
605	878	0.00050718859792466
605	892	0.000451241544843509
605	909	9.26021334184592e-07
616	618	0.160540503472495
616	754	NA
616	823	0.000160035043005035
616	878	9.91717311350221e-05
616	892	4.5159985256336e-06
616	909	1.93740134271455e-06
618	754	NA
618	823	0.000670690310802126
618	878	1.20689453159582e-05
618	892	0.000110555534057568
618	909	0.000129815301548015
754	823	NA
754	878	NA
754	892	NA
754	909	NA
823	878	0.00851821669769631
823	892	0.00355380040342407
823	909	2.71071788878627e-06
823	1194	0.000155166630636138
878	892	0.00452506785587949
878	909	0.016099002443091
878	1194	0.000308573439547839
892	909	0.00196403655979514
892	1194	3.36224815184168e-05
909	1194	6.30426930873673e-07
1194	1410	0.00145094440711419
1194	1466	0.000138616872917106
1410	1466	0.00160349704322961
1410	1707	0.00135977337110482
1466	1707	0.000901324550055415
1466	1839	0.00193870501249434
1707	1839	0.000830660035112821
1707	1958	0.000382855713468897
1707	1968	0.00109356888947303
1707	2015	0.000137958123788359
1707	2024	0.00102483713341648
1707	2058	7.74695798910121e-06
1839	1958	0.00144032688687258
1839	1968	0.0584892038298179
1839	2015	0.000202010158836279
1839	2024	0.000593947325205223
1839	2058	0.00119181049619183
1958	1968	0.00175067169809628
1958	2015	0.00274457094141858
1958	2024	0.00153488472919218
1958	2058	0.00482773512769009
1968	2015	3.71539783225928e-07
1968	2024	0.000398851125098179
1968	2058	0.000943147214412114
2015	2024	3.03813910632629e-05
2015	2058	0.00608789659911131
2015	2374	0.000929571470397005
2024	2058	0.000822037853316433
2024	2374	0.000665293350541799
2058	2374	0.00054701917714941
2374	2589	0.000297996594432334
2374	2665	0.000400018117747083
2374	2678	0.000540798750835147
2589	2665	0.00113901405395416
2589	2678	0.00128017413663943
2665	2678	0.401618210269313
3545	3554	0.323589772624176
3545	3832	0.000723232112807138
3554	3832	3.9540847238154e-06
4640	4796	3.8040771106686e-05
4640	4808	0.00197752748360261
4796	4808	0.0111683866185056
4796	5166	6.11402930588756e-05
4808	5166	0.000562361149027608
5166	5333	5.30585031201297e-06
5166	5356	4.21237990382691e-05
5166	5377	0.000671516152604769
5166	5430	0.00459088518795823
5166	5464	0.000705031583649198
5333	5356	0.607236666520808
5333	5377	0.000177974323667185
5333	5430	0.000884890447697858
5333	5464	0.00186105640486651
5333	5598	0.000963561645978799
5333	5607	0.000332073281432141
5333	5675	0.006164324144222
5356	5377	0.000153143983222056
5356	5430	0.000688223730657454
5356	5464	0.00150369282650581
5356	5598	0.000319416453596791
5356	5607	2.5283952837e-05
5356	5675	0.0061498166606186
5377	5430	0.0013361239299795
5377	5464	0.00030491050809943
5377	5598	0.00431115632766854
5377	5607	0.00208496417781164
5377	5675	0.000313465028894495
5430	5464	0.0099921888562066
5430	5598	0.000410610651393033
5430	5607	6.5385615314415e-05
5430	5675	0.00258956351109691
5430	5794	2.38789976605442e-05
5430	5803	0.000759407983953666
5430	5807	0.000439359244819483
5430	5812	0.000592013064469335
5464	5598	0.0016472188172174
5464	5607	0.0022452457818957
5464	5675	0.00379940099284276
5464	5794	0.000157341306695371
5464	5803	2.94403625659548e-06
5464	5807	6.69540051220198e-05
5464	5812	0.000471750996392596
5464	5849	6.57319513168875e-05
5598	5607	0.225700605960558
5598	5675	0.00132184257711169
5598	5794	0.000229625925795239
5598	5803	0.000532551734142216
5598	5807	0.000236672111672112
5598	5812	8.76805966033666e-05
5598	5849	0.000923251286518287
5607	5675	0.00123320498552009
5607	5794	0.000208854953005417
5607	5803	0.00260311883742263
5607	5807	0.00137475292573751
5607	5812	5.72548559587665e-05
5607	5849	0.000503433758967782
5675	5794	0.000220259947049401
5675	5803	0.000614096066329225
5675	5807	0.000588024216354469
5675	5812	0.000109472975598955
5675	5849	0.000436058880753025
5794	5803	6.95588027288214e-05
5794	5807	0.00110117356476455
5794	5812	0.0013051185902607
5794	5849	0.000114248540465699
5794	6149	0.00118398711930656
5803	5807	0.00885240069473277
5803	5812	0.000298990676217755
5803	5849	8.51113644313795e-06
5803	6149	0.000436679558006336
5807	5812	0.00536131321980753
5807	5849	0.000232458623098071
5807	6149	0.00327678828064807
5812	5849	0.00300708786700439
5812	6149	4.90428068994802e-05
5849	6149	0.000748381606839445
6711	6743	0.000366249450142827
6711	6783	0.00755557309834289
6711	6784	1.65705042570208e-05
6711	6847	0.0217952284326654
6711	6926	0.00213518829149062
6711	7075	0.000185059984759753
6711	7076	7.55567929935253e-05
6743	6783	0.0515526401129223
6743	6784	0.0522407122606586
6743	6847	0.00116859135058421
6743	6926	0.00211263062775686
6743	7075	0.000808107424583227
6743	7076	0.00016551513034261
6783	6784	0.722897836724748
6783	6847	0.00335306843132012
6783	6926	0.000507021594078556
6783	7075	0.000650302222454612
6783	7076	5.88300176268488e-07
6784	6847	0.00989569092335402
6784	6926	0.000521006347553514
6784	7075	0.00120204420504915
6784	7076	0.000593408776673822
6847	6926	0.00119896745275998
6847	7075	0.00253856753208854
6847	7076	0.000545892504885907
6926	7075	2.61778458233062e-05
6926	7076	2.20574822682459e-05
7075	7076	0.0239808602084049
7075	7383	NA
7076	7383	NA
7854	8023	3.31930993466728e-05
7854	8125	6.26198044643076e-05
7854	8156	0.000191290895736198
8023	8125	8.35454506605509e-06
8023	8156	0.00080838054179416
8125	8156	0.00134202907997731
8156	8537	7.14237431835313e-07
8156	8551	0.000392247204863085
8537	8551	0.00125113755450875
8537	8669	0.00217019769515055
8537	8772	0.00100288510227406
8537	8803	6.21992600853688e-05
8537	8803	NA
8537	8815	0.0105404732960742
8551	8669	0.00300469899392341
8551	8772	0.0050179934271827
8551	8803	0.0046438833435694
8551	8803	NA
8551	8815	0.00287358304788623
8669	8772	0.000618364263098828
8669	8803	0.00105046235607278
8669	8803	NA
8669	8815	0.00453692268272046
8669	9006	0.00959805787231898
8669	9042	0.00122456313518697
8772	8803	0.000344934711750532
8772	8803	NA
8772	8815	0.000331111670366771
8772	9006	4.72379075263713e-05
8772	9042	0.00196600342841977
8772	9136	0.00793482805165007
8803	8803	NA
8803	8815	0.00300378919827613
8803	9006	0.0013662242303057
8803	9042	0.0018848667810073
8803	9136	0.000143570059420414
8803	9180	0.0007218019561014
8803	9183	0.000394660479381756
8803	8815	NA
8803	9006	NA
8803	9042	NA
8803	9136	NA
8803	9180	NA
8803	9183	NA
8815	9006	0.000203467722463936
8815	9042	0.00283398316346143
8815	9136	0.000159480689122271
8815	9180	0.000101841898842167
8815	9183	0.00054906802546116
9006	9042	0.00144733640054897
9006	9136	0.00136070796551155
9006	9180	9.44680951526113e-07
9006	9183	0.00283476215366937
9006	9342	0.00183857851859129
9006	9370	0.000155741595905843
9042	9136	4.34552057966557e-05
9042	9180	6.63487122178773e-06
9042	9183	3.85899813663271e-05
9042	9342	0.00212190768833569
9042	9370	3.2766276071162e-05
9042	9412	0.000619874880798189
9042	9439	0.00336713940241828
9136	9180	0.0207686864303977
9136	9183	0.00127403218148302
9136	9342	0.000296000179099418
9136	9370	0.00182347245860628
9136	9412	0.000121041538017981
9136	9439	0.000840161161057423
9136	9528	0.000761914124904756
9180	9183	0.0113027436509254
9180	9342	2.67265834924152e-05
9180	9370	0.00119475705249988
9180	9412	2.11009740899637e-05
9180	9439	0.000547653310283407
9180	9528	0.000914285714285697
9180	9539	0.00267987144190978
9183	9342	0.00134446357054088
9183	9370	0.000819929592208599
9183	9412	0.000605942610793496
9183	9439	3.4569617276617e-06
9183	9528	0.000803495638012263
9183	9539	6.74440627202253e-05
9342	9370	0.00222184836630298
9342	9412	0.0371080862421607
9342	9439	0.0605057167828799
9342	9528	0.00350776719879737
9342	9539	0.00852610422892994
9370	9412	0.00177894806668215
9370	9439	0.000682379010729624
9370	9528	0.00275070433259729
9370	9539	0.00197068044727368
9412	9439	0.0237470268486593
9412	9528	0.00281350445613271
9412	9539	0.000546821599453178
9439	9528	0.000311961057842286
9439	9539	0.00175891244310476
9528	9539	0.000282015126265877
