pos1	pos2	r2
464	471	0.184257498234095
464	484	0.0175959124521698
464	566	0.113804713804714
464	587	0.0138047138047138
464	604	0.00163742690058479
464	614	0.00207900207900208
464	614	0.000668449197860965
464	618	0.000346901017576318
464	619	0.0583524870344178
464	621	0.00344827586206896
464	643	0.00185185185185185
464	655	0.00107619457597934
464	670	0.00142513583325911
464	678	0.0193548387096774
464	712	0.00232508983301628
464	754	NA
464	759	1.42850666510515e-05
464	773	0.00126262626262626
464	807	0.0124188451615808
464	808	0.0148969072164948
464	823	0.00511336876808181
464	840	0.00107843137254902
471	484	0.000490990475680494
471	566	0.000253667610873885
471	587	0.000620147048718476
471	604	0.022698176674488
471	614	0.125702479338843
471	614	0.392356687898089
471	618	0.0767701719872423
471	619	0.0242424242424242
471	621	0.00158325875955118
471	643	0.00277666090386696
471	655	0.000595072059507206
471	670	0.00040255248091603
471	678	0.000389771452193942
471	712	0.000600592758940345
471	754	NA
471	759	0.000208543268700651
471	773	0.00063053752823978
471	807	0.00112718854800303
471	808	0.006715903462721
471	823	0.00135653819864346
471	840	4.22603006313251e-07
484	566	0.00465361498762297
484	587	0.00380794957729266
484	604	0.0226330242875849
484	614	0.0277633263140508
484	614	0.0123132765601009
484	618	0.0275884015127422
484	619	0.0684056658049775
484	621	0.000287443733861196
484	643	0.00152371393047713
484	655	4.48350071735832e-06
484	670	0.00472643213764738
484	678	2.64825467603129e-05
484	712	8.83060519909853e-06
484	754	NA
484	759	0.000987877598113496
484	773	0.000378504808952122
484	807	0.000946957073934819
484	808	0.00102938532573865
484	823	2.12583557739002e-06
484	840	0.000467147147905043
566	587	0.00257008871475268
566	604	0.165840766435409
566	614	4.44444444447395e-05
566	614	NA
566	618	NA
566	619	0.220408991583573
566	621	0.013367617026987
566	643	0.000162989930027895
566	655	0.0252429567863729
566	670	2.4773643733431e-05
566	678	0.022960844526437
566	712	0.000101947191354872
566	754	NA
566	759	0.000203533057908251
566	773	0.000206660566167778
566	807	2.09987961764426e-05
566	808	1.39195834593687e-05
566	823	9.44494423940362e-05
566	840	3.60570065193028e-05
566	892	5.09551543687272e-06
566	909	0.000131349583577285
566	939	0.000385297064036371
566	939	1.85063272276379e-05
566	962	0.00034743202416918
566	966	0.00106304619489221
587	604	0.000736960689672252
587	614	0.00605916597362496
587	614	0.00132678886417656
587	618	0.000673980134827216
587	619	0.00201787573853994
