pos1	pos2	r2
464	484	0.0294270382551497
464	566	0.00377358490566038
464	569	0.00129954515919428
464	575	0.00185185185185185
464	604	0.00165508109897385
464	606	0.00562851782363977
464	609	0.00291545189504373
464	612	0.00299102691924227
464	613	0.00395114942528736
464	614	0.00171703296703296
464	618	0.00188323917137477
464	619	0.00121065375302664
464	621	0.00116959064327485
464	643	0.00336700336700337
464	655	0.00124643874643875
464	678	0.001194743130227
464	823	0.00454510402028995
464	831	0.00434393011004494
464	861	0.00117762392629719
484	566	0.00374292960597432
484	569	0.0120663650075414
484	575	1.84496194397e-05
484	604	0.00290001249620658
484	606	0.0117091918887152
484	609	0.000692982906421651
484	612	0.0138936441598852
484	613	0.000249487108114518
484	614	0.00710831647814405
484	618	0.004803429322837
484	619	0.000290613193838984
484	621	0.00145014802549047
484	643	0.0104834118800641
484	655	6.03320819749767e-05
484	678	0.000290064514204745
484	823	0.000237391691258657
484	831	0.00224747131383802
484	861	0.00114985518502338
566	569	0.00137672133649995
566	575	0.00525844067661335
566	604	0.0214680942148685
566	606	0.00704514413157625
566	609	0.0063698630136986
566	612	0.000227375125947987
566	613	0.0121050581876007
566	614	7.13826414589512e-05
566	618	0.0277240490006451
566	619	0.00433927869066998
566	621	0.00112151400643323
566	643	7.82201856434373e-05
566	655	4.12097002365423e-05
566	678	0.00280785234317221
566	823	0.000245080786621193
566	831	0.000840660955285102
566	861	0.000632110664962418
566	909	0.00250905996788845
569	575	NA
569	604	0.497991967871478
569	606	0.000266179937637829
569	609	4.2780382627494e-05
569	612	0.0238758825715359
569	613	0.0116522182559917
569	614	0.109401709401715
569	618	NA
569	619	5.82735725708275e-05
569	621	0.248204673671163
569	643	0.000273087251376822
569	655	0.00015965208617406
569	678	4.25821836142666e-05
569	823	0.000757368904954795
569	831	0.000294126351002169
569	861	0.000281080011141599
569	909	1.00863390623832e-05
575	604	0.0587281570888123
575	606	2.09459364434462e-06
575	609	2.96231530053787e-05
575	612	5.75936518997014e-05
575	613	1.8647962980348e-05
575	614	0.001376355658581
575	618	0.000572902707049034
575	619	0.00301408858647253
575	621	0.0313014827018123
575	643	0.000638350263772641
575	655	0.00213494317184679
575	678	0.00225664941460608
575	823	0.00155589526859523
575	831	4.22890861454714e-05
575	861	0.00423213172096677
575	909	0.00159135562118116
575	974	6.02675761638035e-05
604	606	0.0207219269584801
604	609	0.134437553829086
604	612	0.0378649921507064
604	613	0.00947900880313397
604	614	0.144531052091296
604	618	0.248790322580631
604	619	0.0694773144033354
604	621	0.330780237419873
604	643	0.0023258592083391
604	655	0.0327662126605795
604	678	0.099429985148859
604	823	0.000281239302812847
604	831	0.00021848082569059
604	861	5.97396194213697e-05
604	909	0.000818474275531898
604	974	0.00130522169646838
606	609	0.00383956524307401
606	612	0.00112176041491861
606	613	0.235823692879267
606	614	0.00162402972358955
606	618	0.000515670658339557
606	619	0.000204893397369269
606	621	0.000154686219004735
606	643	9.21592627258981e-05
606	655	0.000392755279338766
606	678	0.000175925186899729
606	823	0.000626254237934085
606	831	4.18000443976892e-09
606	861	0.000478582139017879
606	909	0.000440504005034755
606	974	0.000457534831513256
609	612	0.000210779580004045
609	613	0.00580791934932272
609	614	0.00269620427184256
609	618	0.000167047308319923
609	619	0.0159453178400537
609	621	0.0629450021207401
609	643	0.000454540805947718
609	655	0.001475723585257
609	678	0.0056717534530433
609	823	0.00060169412760901
609	831	0.000154595788288648
609	861	7.36562882072606e-05
609	909	7.89504439699135e-05
609	974	5.16385944515486e-06
612	613	0.00409017469999792
612	614	0.000912433986783531
612	618	0.000222543674196071
612	619	0.00293062098255936
612	621	0.0223326849650595
612	643	0.00129207376600762
612	655	0.000405396803060914
612	678	0.00184569952011809
612	823	6.62154083543268e-05
612	831	0.000322554212152634
612	861	0.00169697124115379
612	909	0.000290224611735912
612	974	0.000404859720840887
613	614	0.00309247413725026
613	618	0.000634916691814896
613	619	0.00852373433018604
613	621	0.000464525223185693
613	643	6.30208832063313e-06
613	655	4.31014588393802e-05
613	678	0.00120091845547684
613	823	0.00120722966406215
613	831	0.000121043289340742
613	861	0.00166308050408596
613	909	0.00085414152330472
613	974	0.000494046339752154
614	618	0.0251117158327632
614	619	0.0403982525612068
614	621	0.0958789522481371
614	643	2.40526647526884e-08
614	655	0.00155902558467499
614	678	0.0208895028648808
614	823	0.0014768851271554
614	831	0.000749198701201481
614	861	1.91054180276388e-05
614	909	0.00165411081742894
614	974	7.01514953209686e-05
618	619	0.109982561643113
618	621	0.332276809297434
618	643	0.000453605053824118
618	655	0.0369813631823921
618	678	0.0797811047570085
618	823	0.000689787295297106
618	831	0.000468571404545965
618	861	8.82010848426191e-05
618	909	0.000388875083427675
618	974	0.000118314955969467
618	1016	0.000467975206402816
619	621	0.139007825295718
619	643	9.89420325562048e-06
619	655	0.00175465748636799
