pos1	pos2	r2
455	464	0.463387374602146
455	484	0.192205350773125
455	566	0.00233333333333333
455	569	0.00184202770409666
455	604	0.0518518518518519
455	606	0.1
455	609	0.15625
455	613	0.285714285714286
455	614	0.277777777777778
455	616	0.0925925925925926
455	618	0.0972222222222222
455	619	0.266666666666667
455	621	0.181818181818182
455	655	0.333333333333333
455	678	0.0624999999999999
455	735	0.125
455	754	NA
455	771	0.2
455	801	0.428571428571429
455	831	NA
464	484	0.0216734067730444
464	566	0.000983666193750227
464	569	0.00334916549843422
464	604	0.00174291938997821
464	606	0.0184423106233806
464	609	0.180449166079118
464	613	0.00874826434088345
464	614	0.00968892012602986
464	616	0.0987565124933546
464	618	0.00128205128205128
464	619	0.00117980179329873
464	621	0.00246305418719212
464	655	0.00103092783505155
464	678	0.000923378796914374
464	735	0.000225861095426313
464	754	NA
464	771	0.00121270919233568
464	801	0.00190214029444513
464	831	0.000303592511384717
464	861	0.00229082578815316
484	566	0.000657402720179845
484	569	0.00855907936679502
484	604	0.0869046513350083
484	606	0.0739018304486714
484	609	0.0531496062992144
484	613	0.0121304395349695
484	614	0.0182231852654393
484	616	0.00325301647532052
484	618	0.0826961415671435
484	619	0.0332424124186299
484	621	0.00329033307277835
484	655	0.00306205770277643
484	678	0.00968321474733915
484	735	0.00040100875981358
484	754	NA
484	771	0.00217587034813925
484	801	0.00542844473480312
484	831	0.000689122556882355
484	861	0.00204420187292016
566	569	3.42562842562724e-05
566	604	0.00622423592962091
566	606	0.000909060896400413
566	609	0.000561950625671195
566	613	0.00174268051122453
566	614	0.00167764679012687
566	616	0.0117234969966284
566	618	0.00360999013416712
566	619	0.00165552477696034
566	621	0.0137932193740509
566	655	0.0071002995105558
566	678	0.00737589104051268
566	735	0.000291050610096559
566	754	NA
566	771	6.77199400275288e-05
566	801	0.00144077128712828
566	831	3.16423641847201e-05
566	861	0.00204582694248762
566	909	2.26317401006716e-05
569	604	0.223790260841901
569	606	0.0278625232353924
569	609	0.198627937958307
569	613	0.0369315327143464
569	614	0.198813168737938
569	616	0.0051367102026099
569	618	5.78258889174321e-06
569	619	0.105665292227781
569	621	0.00695420847052353
569	655	0.00692182459476649
569	678	0.0063217207950925
569	735	0.00146539849218464
569	754	NA
569	771	0.000226120617677909
569	801	0.000442990985194983
569	831	0.000395840718295822
569	861	0.000193874158985869
569	909	1.33975444628714e-05
604	606	0.297900109993349
604	609	0.494107927668099
604	613	0.504063816978269
604	614	0.0244443296853255
604	616	0.000162559575792741
604	618	0.296226954680475
604	619	0.0393160952881608
604	621	0.000310316025035164
604	655	0.0254716723122862
604	678	0.00819008297189999
604	735	0.00293047644200578
604	754	NA
604	771	0.000714648439239027
604	801	4.68130835605319e-06
604	831	0.000223877474437836
604	861	1.11664605198089e-05
604	909	0.000181073901743828
604	972	1.03869263849225e-05
604	973	2.79180916129504e-05
604	974	1.19564293222108e-05
606	609	0.256008419091275
606	613	0.665997098538146
606	614	2.24085719054621e-06
606	616	0.00695104139993639
606	618	0.26546948682496
606	619	2.48501741582664e-06
606	621	0.0356805397860218
606	655	0.0440395258391712
606	678	0.0522398211145369
606	735	0.00333500347758487
606	754	NA
606	771	0.000156927490508759
606	801	1.21324240362241e-05
606	831	3.64812927335842e-05
606	861	2.1249295381062e-05
606	909	2.06887165757476e-05
606	972	3.50666233975221e-06
606	973	1.04563742639522e-05
606	974	4.47937816468955e-06
609	613	0.416651211348709
609	614	0.213212952389298
609	616	0.0189701884736732
609	618	0.135105108549318
609	619	0.105214638669681
609	621	0.0145108236509886
609	655	0.0330769471413987
609	678	0.0087802563969849
609	735	0.00329859179320393
609	754	NA
609	771	0.000645697353141411
609	801	0.000101109008910992
609	831	1.58591465814224e-05
609	861	0.000141464687586969
609	909	5.13394759888569e-05
609	972	8.39481564179026e-06
609	973	2.04036383767088e-05
609	974	8.73872892649604e-06
613	614	0.142045152773505
613	616	0.0785414078570995
613	618	0.0389078049053381
613	619	0.663693777207019
613	621	0.162690666272148
613	655	0.00769150325098372
613	678	0.0252271294745384
613	735	9.68167700515575e-05
613	754	NA
613	771	0.000367985592380832
613	801	0.00235894291749042
613	831	0.00026164452407179
613	861	4.7331941105025e-05
613	909	0.000117477949596808
613	972	2.04677446450034e-05
613	973	6.09829276514553e-05
613	974	2.56795335888453e-05
614	616	0.000397253642766938
614	618	0.0656268954514673
614	619	0.0279866080192157
614	621	0.00925578975323403
614	655	2.12568815713699e-05
614	678	2.75807668279705e-05
614	735	1.54996630720341e-05
614	754	NA
614	771	0.00018337395734356
614	801	3.62773777118328e-05
614	831	4.82687178385721e-05
614	861	1.92464497400398e-06
614	909	8.92672829825217e-06
614	972	9.6250111690877e-07
614	973	4.053932267573e-06
614	974	0.0223926425982858
616	618	4.36326484144314e-05
616	619	0.0819973471854708
616	621	0.291274938634751
616	655	0.14879417616194
616	678	0.174758241120449
616	735	0.00376262320622315
616	754	NA
616	771	1.07059580802365e-05
616	801	0.00825160773349787
616	831	4.74490130805658e-08
616	861	3.64237355101595e-05
616	909	6.37683565044911e-05
616	972	6.25050959620195e-05
616	973	0.000413976380494291
616	974	0.000175242434574565
616	1016	0.000358582926296632
618	619	0.0283247137635685
618	621	0.0343611191137053
618	655	0.0948195493386671
618	678	0.0196854881177693
618	735	0.00150795798117194
618	754	NA
618	771	6.03724195344406e-05
618	801	3.96903835916691e-05
618	831	0.000131239772424384
618	861	0.00199853936607136
618	909	2.72387938627957e-05
618	972	3.92272156791249e-06
618	973	1.13377561152948e-05
618	974	5.04780479711437e-06
618	1016	8.11241489200295e-06
619	621	0.568024694103557
619	655	0.0169858117694042
619	678	0.00270901254676471
619	735	6.92967661776454e-05
619	754	NA
619	771	0.000149441743743881
619	801	0.00301292688171417
619	831	2.32343094290632e-05
619	861	0.000177001105388629
619	909	0.000108947855030946
619	972	1.97978148162262e-05
619	973	6.45324519771204e-05
619	974	2.82695826159401e-05
619	1016	5.38296046580344e-05
621	655	0.614501729081678
621	678	0.684497017331219
621	735	0.00452007834994909
621	754	NA
621	771	0.000509440038197338
621	801	0.0127770337247499
621	831	0.000387269571506851
621	861	0.000768128798386263
621	909	0.000241277594327039
621	972	4.37167206465003e-05
621	973	0.000139346789687248
621	974	6.11211074169404e-05
621	1016	0.000127600693335996
655	678	0.0870471475369192
655	735	0.0990094238344983
655	754	NA
655	771	0.00607299423746638
655	801	0.00945453097284256
655	831	0.00568831024320469
655	861	0.00216501938972959
655	909	0.000112384742307411
655	972	4.94880222147913e-05
655	973	8.61263218946983e-05
655	974	0.000133115163478356
655	1016	7.05728725940292e-06
678	735	0.0742100184925679
678	754	NA
678	771	0.375901660981005
678	801	0.262103133335255
678	831	0.00196981685243294
678	861	0.0217850967685382
678	909	1.22706526677866e-05
678	972	4.06523509654183e-07
678	973	9.85124467794933e-06
678	974	8.73721141029787e-05
